brand,model,year,kilometer,fuel,engine,transmission,price
Volkswagen,2 Golf,1988,0km,GPL,1.8 ess 90ch,Manuelle, 71.0000 DA 
Brilliance,Confort FSV,2012,252000km,GPL,1.5 ess BVA,Automatique, 125.0000 DA 
Dacia,Ambiance Duster,2021,102000km,Diesel,1.5 DCI 4X2 110ch,Automatique, 390.0000 DA 
Zotye,200 Confort Z,2013,209313km,Essence,1.3 VVT 16V 73ch,Manuelle, 125.0000 DA 
Seat,Arona Stylle,2023,,,,, 380.0000 DA 
Kia,Picanto brazilia,2014,260km,Essence,1.2 ess CVVT 87ch,Manuelle, 170.0000 DA 
Volkswagen,Polo R-line,2022,6000km,Essence,1,Automatique, 11.0000 DA 
Renault,19 Chamad,1990,400000km,Essence,1.4 Energie,Manuelle, 70.0000 DA 
Nissan,4x4 Elegance Navara,2010,399398km,Diesel,,Manuelle, 123.0000 DA 
Hyundai,SantaFe,2010,,Diesel,2.2 CRDI 4WD 155ch,Manuelle, 180.0000 DA 
Renault,4 Clio Limited,2015,138km,Essence,1.2 ess 16V 75ch,Manuelle, 240.0000 DA 
Dacia,Sandero,2009,338000km,Essence,"1,4 ESSENCE",Automatique, 125.0000 DA 
Seat,Cupra Leon R,2019,164000km,Essence,2.0 TSi 290ch,Automatique, 420.0000 DA 
Volkswagen,Style Tiguan,2013,120km,Diesel,,Automatique, 330.0000 DA 
Renault,18,1984,,Essence,,Manuelle, 65.0000 DA 
Seat,Ibiza Loca,2012,174400km,Diesel,1.6 TDI 105ch,Manuelle, 111.0000 DA 
Fiat,Fire Palio,2007,195km,Essence,1.4 ess 82ch,Manuelle, 86.0000 DA 
Renault,3 Clio,2010,263000km,GPL,1.6 ess 16V 110ch,Manuelle, 175.0000 DA 
Skoda,Fabia Style,2022,38000km,Essence,,Manuelle, 430.0000 DA 
Chevrolet,Captiva LTZ,2009,200000km,Diesel,2.0 VCDI 150ch,Manuelle, 175.0000 DA 
Peugeot,208 Allure,2015,256000km,Diesel,1.6 HDI 92ch,Manuelle, 999.0000 DA 
Hyundai,i10,2016,520000km,Essence,1.1,Manuelle, 148.0000 DA 
Renault,Extreme Symbol,2016,350.000km,GPL,1.6 ess 100ch,Manuelle, 188.0000 DA 
Hyundai,Grand Sedan i10,2017,123000km,Essence,1.2 ess 87ch,Manuelle, 240.0000 DA 
Seat,Fr Ibiza plus,2023,,,,, 540.0000 DA 
Land Rover,5 Dynamique Evoque Portes Range,2013,220000km,Diesel,2.2 SD4 - 2.2 D 190ch BVA,Automatique, 340.0000 DA 
Volkswagen,Finition T-Roc boite manuel sport,2021,,,,, 500.0000 DA 
Renault,(Utilitaire) Confort Kangoo,2021,93000km,Diesel,1.5 DCI 90ch,Manuelle, 320.0000 DA 
Volkswagen,5 Golf,2004,210km,GPL,1.4  16v polo 2012,Manuelle, 132.0000 DA 
Citroen,C3 Vitamine,2012,158km,Essence,1.4 ess 75ch,Manuelle, 155.0000 DA 
Toyota,4x4 Hilux,2004,260000km,Diesel,2.8,Manuelle, 220.0000 DA 
Suzuki,Alto,2006,419000km,Essence,1,Manuelle, 70.0000 DA 
Dacia,Logan,2015,166000km,Essence,1.2 ess 16V 75ch,Manuelle, 205.0000 DA 
Peugeot,207 Allure,2013,280000km,Diesel,1.6 HDI 92ch,Manuelle, 134.0000 DA 
Peugeot,Expert,2008,399000km,Diesel,1.6 HDI 90ch,Manuelle, 11.0000 DA 
Hyundai,Creta Gls,2019,,,,, 384.0000 DA 
Renault,Symbol,2016,186000km,GPL,1.2 ess 16V  75ch,Manuelle, 200.0000 DA 
Hyundai,6 H1 Vitre places,2011,450000km,Diesel,2.5 D 125ch,Manuelle, 175.0000 DA 
Seat,Ibiza STYLE,2018,210000km,Essence,1.6 MPi 110 ch,Manuelle, 270.0000 DA 
Citroen,Berlingo,2000,397000km,Diesel,1.9 D 71ch,Manuelle, 107.5000 DA 
Renault,LINE MEGANE RS,2022,,,,, 440.0000 DA 
Renault,Bladi In Made Symbol,2018,298000km,Diesel,1.5 Dci 85ch,Manuelle, 235.0000 DA 
Renault, 4 Clio GT Line,2019,95500km,Diesel,,Manuelle, 312.0000 DA 
Hyundai,Creta,2018,,,,, 345.0000 DA 
Nissan,Cabine Double Navara,2011,157000km,Diesel,2.5 DDTI 4x4 144ch,Manuelle, 367.0000 DA 
Brilliance,CROSS,2016,,,,, 157.0000 DA 
Chery,2 Tiggo pro,2024,,,,, 276.0000 DA 
Kia,42 Sportage,2015,232000km,Diesel,2.0 CRDI 177 4x2,Manuelle, 446.0000 DA 
Kia,Picanto,2014,180000km,Essence,1.2 ess CVVT 87ch,Automatique, 207.0000 DA 
Volkswagen,7 Golf,2013,123456km,Diesel,Tdi 110ch dsg 1.6,Automatique, 260.0000 DA 
Hyundai,EON GLS,2013,186km,Essence,1.0 ess 62ch,Manuelle, 137.0000 DA 
Renault,3 Clio Day Night and,2011,281000km,Diesel,1.5 DCI 90ch,Manuelle, 10.0000 DA 
Hyundai,Grand i10,2019,139km,Essence,,Manuelle, 230.0000 DA 
Volkswagen,7 Golf Start,2017,185000km,Diesel,2.0 TDI 110ch,Manuelle, 370.0000 DA 
Volkswagen,2008 Polo classique,2008,299000km,GPL,,Manuelle, 161.0000 DA 
Fiat,2024 Fiat life tipo,2024,,,,, 360.0000 DA 
Volkswagen,7 Golf R,2014,178000km,,2.0 TSI 300ch DSG,Automatique, 310.0000 DA 
Hyundai,DZ Grand i10 restylee,2019,51000km,Essence,1.2 ess 87ch BVA,Manuelle, 111.0000 DA 
Opel,Astra Elegance,2024,5000km,Essence,,Automatique, 480.0000 DA 
Mercedes,C Classe,2008,330km,Diesel,220 CDI 170ch,Automatique, 215.0000 DA 
Seat,FR Leon,2018,160km,Diesel,2.0 TDI 143ch,Manuelle, 111.0000 DA 
Renault,Symbol Whith edition,2019,70000km,Essence,1.2 ess 16V  75ch,Manuelle, 280.0000 DA 
Peugeot,301,2015,190000km,Diesel,1.6 HDI 92ch,Manuelle, 200.0000 DA 
Renault,3 Clio,2009,380km,Diesel,1.5 DCI 86ch,Manuelle, 133.0000 DA 
Renault,4 Clio,2013,345km,Essence,1.2 ess 16V 75ch,Manuelle, 180.0000 DA 
Fiat,Tipo life urbain,2024,,,,, 348.0000 DA 
Renault,(Extreme) MILADI Symbol,2015,218000km,Essence,1.2 ess 16V  75ch,Manuelle, 190.0000 DA 
Peugeot,505,1989,210000km,GPL,1.8 ess 90ch,Manuelle, 185.0000 DA 
Land Rover,5 Dynamique Evoque Portes Range,2014,195000km,Diesel,2.2 SD4 - 2.2 D 190ch BVA,Automatique, 370.0000 DA 
Hyundai,Tucson,2017,132000km,Diesel,2.0 CRDI 4x2 177ch BVA,Automatique, 350.0000 DA 
Faw,Houali,2008,,,,, 32.0000 DA 
Renault,Extreme Symbol,2016,195000km,GPL,1.2 ess 16V  75ch,Manuelle, 18.0000 DA 
Fiat,Professional Scudo scudo,2023,,,,, 355.0000 DA 
Fiat,Doblo,2024,,,,, 345.0000 DA 
BMW,5 Serie Sport,2001,225000km,Essence,,Manuelle, 273.0000 DA 
Ford,Figo,2013,180km,Essence,1.4 ess 83ch,Manuelle, 175.0000 DA 
Hyundai,Crdi SantaFe,2018,94000km,Diesel,2.2 CRDI 4WD 197ch,Automatique, 528.0000 DA 
Seat,Ibiza,2013,192000km,Diesel,,Manuelle, 215.0000 DA 
Opel,Opc Zafira,2002,300km,Essence,2.0 ess 192ch,Manuelle, 175.0000 DA 
Nissan,Sunny Tekna,2023,3000km,Essence,nissan-sunny-1.6-ess-110ch,Automatique, 320.0000 DA 
Renault,Privilege Symbol,2019,394000km,Essence,1.6 ess MPi  80 ch,Manuelle, 255.0000 DA 
Fiat,Club X500,2024,,,,, 10.0000 DA 
BMW,5 M Serie Sport,2012,124000km,Essence,535i,Automatique, 555.0000 DA 
Dacia,Sandero Stepway,2017,27640km,Essence,1.6 ess 90ch,Manuelle, 290.0000 DA 
Hyundai,GLS i10,2013,260km,Essence,1.1,Automatique, 170.0000 DA 
Fiat,Doblo Titanium,2024,,,,, 340.0000 DA 
Skoda,Elegence Octavia,2018,88000km,Diesel,2.0 TDI 170ch,Automatique, 570.0000 DA 
Fiat,Doblo,2024,,,,, 999.0000 DA 
Fiat,Doblo Toute option,2024,,,,, 335.0000 DA 
Volkswagen,7 Golf,2018,224000km,Diesel,2.0 TDI 177ch DSG6,Manuelle, 335.0000 DA 
Ford,5 Focus Ghia portes,2008,309000km,Diesel,1.8  125ch,Manuelle, 100.0000 DA 
Peugeot,206,2001,1km,Essence,1.4 ess 75ch,Manuelle, 90.0000 DA 
Chevrolet,5 Aveo portes,2009,398000km,Essence,1.2 ess 16V 84ch,Manuelle, 132.0000 DA 
BMW,Sport X1,2010,500000km,Diesel,xDrive 20d 177,Automatique, 145.0000 DA 
Peugeot,208 Allure Facelift,2016,180000km,Diesel,1.6 HDI 92ch,Manuelle, 250.0000 DA 
Peugeot,208 Allure,2015,198000km,Diesel,1.6 HDI 92ch,Automatique, 218.0000 DA 
Renault,Symbol,2011,343km,GPL,1.4 ess 75ch,, 155.0000 DA 
Volkswagen,7 Golf R,2015,200000km,Essence,2.0 TSI 300ch,Automatique, 280.0000 DA 
Audi,Q5,2022,16000km,Diesel,2.0 TDI 177ch Quattro S-Tronic 7,Automatique, 960.0000 DA 
Chevrolet,4 Aveo portes,2007,527000km,Essence,1.5 ess 85ch,Manuelle, 109.0000 DA 
Renault,Kangoo Pob,2024,,,,, 50.0000 DA 
Renault,Symbol,2019,68000km,Essence,1.6 ess 100ch,Manuelle, 300.0000 DA 
Nissan,Nissan Patrol,1984,,,,, 70.0000 DA 
Kia,EX Picanto,2018,135000km,Essence,1.2 ess 84ch,Manuelle, 210.0000 DA 
Peugeot,308 Allure,2015,160000km,Diesel,1.6 e HDI 115ch STT,Manuelle, 287.0000 DA 
Citroen,C4 Cactus Shine,2015,198200km,Essence,1.2 VTI 82ch,Manuelle, 227.0000 DA 
Dacia,Sandero Stepway,2017,71km,Diesel,1.5 DCI 90ch,Manuelle, 268.0000 DA 
Volkswagen,Match Polo,2012,163000km,Essence,1.4 ess 85ch,Manuelle, 250.0000 DA 
Fiat,Doublo Tu hhh,2024,,,,, 347.0000 DA 
Renault,4 Clio,2013,240000km,Essence,1.2 ess 16V 75ch,Manuelle, 190.0000 DA 
Chery,QQ,2013,280000km,Essence,1.1 ess 68ch,Manuelle, 81.0000 DA 
Volkswagen,Caddy,2021,59000km,Diesel,2.0 TDI 140ch,Automatique, 600.0000 DA 
Toyota,Yaris,2013,194000km,Essence,1.3 VVTI 100ch,Manuelle, 200.0000 DA 
Fiat,Doblo,2023,,,,, 11.0000 DA 
Skoda,Business Kamiq,2021,57000km,Essence,1.1 turbo,Manuelle, 440.0000 DA 
Fiat,Fourgon Scudo,2024,,,,, 123.0000 DA 
Volkswagen,6 Golf Match,2012,195000km,,1.6 TDI 105ch,Manuelle, 248.0000 DA 
Peugeot,208 Allure,2013,215000km,Diesel,1.6 HDI 92ch,Manuelle, 11.0000 DA 
Seat,Fr Leon beats x,2022,79000km,Diesel,2.0 TDI 170ch,Automatique, 590.0000 DA 
CUPRA,2.0 FORMENTOR TDI,2023,30000km,Diesel,150cv,Automatique, 840.0000 DA 
Mercedes,#NAME?,2013,210km,Diesel,220 CDI,Automatique, 480.0000 DA 
Nissan,Navara,2015,195000km,Diesel,2.5 DDTI 4x2 144ch,Manuelle, 292.0000 DA 
Renault,2 Clio,2001,,Essence,1.4 ess 75ch,Manuelle, 88.0000 DA 
Renault,5 Clio,2021,,,,, 275.0000 DA 
Peugeot,207 Allure,2012,240000km,Diesel,1.6 HDI 92ch,Manuelle, 205.0000 DA 
Volkswagen,#NAME?,2018,187000km,Diesel,,Automatique, 600.0000 DA 
Peugeot,208,2017,255km,Diesel,1.6 HDI 92ch,Manuelle, 255.0000 DA 
Seat,Ibiza,2017,169000km,Essence,1.6 MPi 90ch,Manuelle, 265.0000 DA 
BMW,3 Serie,2006,90000km,Diesel,320d,Manuelle, 280.0000 DA 
Volkswagen,Polo Sedan,2014,285000km,GPL,1.4 ess 85ch,Manuelle, 220.0000 DA 
Volkswagen,PoLo R line,2023,7000km,Essence,1.2,Automatique, 111.0000 DA 
Seat,FR Ibiza,2018,214km,Essence,1.6 MPi 110 ch,Automatique, 90.0000 DA 
Seat,FR15 Leon,2019,173000km,Diesel,2.0 TDI 143ch,Manuelle, 60.0000 DA 
Renault,3 Clio Demi confort,2008,366000km,Essence,1.2 ess 16V 75ch,Manuelle, 160.0000 DA 
Citroen,C4,2007,387000km,Diesel,1.6 HDI 110ch,Manuelle, 116.0000 DA 
Renault,19,2000,,,,, 75.0000 DA 
Renault,Kangoo Privilege plus,2014,188km,Diesel,1.5 DCI 110ch,Manuelle, 300.0000 DA 
Volkswagen,Tiguan,2009,,Diesel,2.0 TDI 140ch,Automatique, 173.0000 DA 
Seat,Fully Ibiza,2013,215km,Essence,1.4 ess 85ch,Manuelle, 200.0000 DA 
Fiat,Doblo,2024,,,,, 355.0000 DA 
Renault,Bladi In Made Symbol,2019,91000km,Essence,1.6 ess MPi  80 ch,Manuelle, 250.0000 DA 
Citroen,Berlingo,2009,300000km,Diesel,1.6 HDI 110ch,Manuelle, 80.0000 DA 
Renault,Authentique Symbol,2010,268000km,GPL,1.6 ess 100ch,Manuelle, 160.0000 DA 
Renault,4 Megane tce,2022,,,,, 480.0000 DA 
Skoda,Clever Octavia,2019,189200km,Diesel,2.0 TDI 143ch,, 435.0000 DA 
Volkswagen,Life Taigo,2023,,,,, 500.0000 DA 
Peugeot,207 Allure,2013,251000km,Diesel,1.6 HDI 92ch,Manuelle, 180.0000 DA 
Renault,Symbol,2014,499000km,Essence,1.2 ess 16V  75ch,Manuelle, 125.0000 DA 
DS,Ds7 Performance line,2022,,,,, 595.0000 DA 
Renault,5 Business Clio,2021,,,,, 326.0000 DA 
Dacia,Duster Expression,2022,58000km,Diesel,1.5 DCI 110 ch,Automatique, 455.0000 DA 
Peugeot,208,2016,45000km,Diesel,1.6 HDI 115ch,Manuelle, 328.0000 DA 
Volkswagen,7 Golf START,2018,263km,Diesel,2.0 TDI 110ch,Manuelle, 330.0000 DA 
Renault,5 Business Clio,2021,50000km,Essence,1.0 tce 90ch,Manuelle, 326.0000 DA 
Citroen,C3 Shine,2021,29000km,Essence,1.2 VTI 82ch,Manuelle, 330.0000 DA 
Citroen,Xsara,2002,111km,Diesel,1.9 D 68ch,, 52.0000 DA 
Volkswagen,7 Golf R-Line,2018,151000km,Diesel,2.0 TDI 143ch DSG,Automatique, 111.0000 DA 
Yamaha,/ 2023 CRUISER GPS RIDE SONO SVHO TEL TURBO,2023,,,,, 820.0000 DA 
Volkswagen,200cv FULL-OPTION GTD Golf,2023,,,,, 975.0000 DA 
Toyota,4x4 BVM6 HILUX SR-5,2024,,,,, 890.0000 DA 
Renault,Symbol edition white,2019,85000km,Essence,1.2 ess 16V  75ch,Manuelle, 275.0000 DA 
Renault,Expression Symbol Thalia,2019,101000km,Essence,1.6 ess MPi  80 ch,Manuelle, 250.0000 DA 
Fiat,Double,2024,,,,, 367.0000 DA 
Fiat,( ) 16 Tipo Urabin janta life mafta7 w,2024,,,,, 44.0000 DA 
Kia,Ex Picanto,2023,,,,, 350.0000 DA 
Seat,LINEA Leon R,2015,212000km,Diesel,,Manuelle, 100.0000 DA 
Volkswagen,Caddy,2021,115000km,Diesel,2.0 tdi 122,Automatique, 500.0000 DA 
Citroen,Xsara exclusive,2001,260000km,Diesel,2.0 HDI 110ch,Manuelle, 155.0000 DA 
Volkswagen,Life Tiguan,2021,72000km,Essence,150,Automatique, 123.0000 DA 
Hyundai,Tucson,2018,119000km,Diesel,2.0 CRDI 4x4 177ch BVA,Automatique, 500.0000 DA 
Renault,Kangoo,2000,,Diesel,1.9 D 65ch,Manuelle, 55.0000 DA 
Renault,Captur Initiale,2021,,,,, 400.0000 DA 
Renault, 4 Clio GT Line,2019,154000km,Diesel,1.5 dci 110CH,Manuelle, 320.0000 DA 
Renault,Bye Campus Clio bye,2013,290km,Essence,1.2 ess 16V 75ch,Manuelle, 168.0000 DA 
Seat,Leon,2021,62800km,Essence,1.8 TSI 180ch DSG,Automatique, 550.0000 DA 
Renault,Kangoo,2020,158km,Diesel,1.5 DCI 110ch,Manuelle, 305.0000 DA 
Fiat,Doblo,2024,,,,, 340.0000 DA 
Fiat,500 Club,2024,945km,Essence,75 ch,Manuelle, 255.0000 DA 
Peugeot,208 Allure,2013,195000km,Essence,1.2 VTI 82ch,Manuelle, 167.0000 DA 
Renault,2 Clio,1999,437000km,Diesel,1.9 D 65ch,Manuelle, 58.5000 DA 
Chery,4 PRO TIGGO,2024,,,,, 400.0000 DA 
Mercedes,220 AMG C Classe Line,2015,193km,Diesel,200 CDI,Automatique, 400.0000 DA 
Dacia,Sandero Stepway,2019,83000km,,1.5 DCI 90ch,Manuelle, 315.0000 DA 
Seat,Fully Ibiza,2013,272000km,Essence,1.4 ess 85ch,Manuelle, 190.0000 DA 
Fiat,Classic Punto,2007,204000km,Essence,1.2 ess 60ch,Manuelle, 140.0000 DA 
Nissan,Qashqai,2016,141500km,Diesel,1.6 dCi 130ch 4x4,Manuelle, 280.0000 DA 
Ford,5 Focus Titanium portes,2013,136000km,Essence,1.6 SCTi EcoBoost 182ch,Automatique, 215.0000 DA 
Fiat,500x,2024,,,,, 380.0000 DA 
Renault,Campus Clio,2007,345km,Essence,1.2 ess 60ch,Manuelle, 135.0000 DA 
Skoda,Octavia,2007,430000km,Diesel,2.0 TDI 140ch,Manuelle, 95.0000 DA 
Volkswagen,Jetta,1986,,Essence,1.3 ess 55ch,Manuelle, 45.0000 DA 
Mercedes,CLK cabriolet,2000,39000km,Essence,111,Manuelle, 130.0000 DA 
Renault,2 Classique Megane,2007,440km,Diesel,1.5 DCI 105ch,Manuelle, 92.0000 DA 
Peugeot,206,2002,450000km,Essence,1.1 ess 60ch,Manuelle, 105.0000 DA 
Geely,Gx3pro,2024,,,,, 123.0000 DA 
Volkswagen,7 Golf R,2014,240000km,Essence,2.0 TSI 300ch DSG,Automatique, 280.0000 DA 
Volkswagen,Carat Polo,2019,132000km,Essence,1.6 MPi 90ch,Manuelle, 400.0000 DA 
Fiat,Doblo,2024,,,,, 335.0000 DA 
Renault,Intens Kadjar,2021,68km,Essence,1.3,Automatique, 455.0000 DA 
Volkswagen,Polo,2003,360000km,Essence,1.4 ess 75ch,Manuelle, 125.0000 DA 
Hyundai,4 Accent GL RB portes,2018,131900km,Essence,1.4 ess 107ch BVA,Automatique, 240.0000 DA 
Mercedes,C Classe,2017,56000km,Diesel,250 CDI 204,Automatique, 780.0000 DA 
Volkswagen,6 Golf,2010,400000km,GPL,1.6 ess 102ch,Manuelle, 111.0000 DA 
Renault,5 Clio Intense,2022,,,,, 435.0000 DA 
Seat,4drive Cupra formentor,2022,,,,, 123.0000 DA 
Volkswagen,6 Golf R20,2010,203000km,Essence,,Automatique, 185.0000 DA 
Seat,#NAME?,2013,198000km,Essence,1.4 ess 85ch,Manuelle, 999.0000 DA 
Seat,BEATS FR Leon,2019,109000km,Diesel,2.0 TDI 143ch,Manuelle, 505.0000 DA 
Audi,Line Q5 S,2017,130000km,Diesel,2.0 TDI 190ch,Automatique, 650.0000 DA 
Kia,K2500,2019,,,,, 370.0000 DA 
Mercedes,#NAME?,2017,109000km,Diesel,250 d 4Matic 204ch,Automatique, 680.0000 DA 
Hyundai,Accent,2018,172km,Diesel,1.6 CRDI 128ch,Manuelle, 243.0000 DA 
Opel,Elegance Moka,2023,,,,, 42.0000 DA 
Chery,QQ,2014,254000km,Essence,0.8 ess 38ch,Manuelle, 92.0000 DA 
Chevrolet,4 Aveo portes,2015,210000km,GPL,1.4 ess ch,Manuelle, 190.0000 DA 
Dacia,Ambiance Duster FaceLift,2021,66000km,Diesel,1.5 DCI 4X2 110ch,Manuelle, 385.0000 DA 
Chery,QQ,2016,218000km,Essence,1.1 ess 68ch,Manuelle, 94.0000 DA 
Renault,Exception Symbol,2016,197km,GPL,1.2 ess 16V  75ch,Manuelle, 195.0000 DA 
Hyundai,GL Plus i10,2015,320km,Essence,,, 178.0000 DA 
Fiat,Dobblo Professional Professionel,2024,,,,, 111.0000 DA 
Peugeot,308 Allure,2014,320000km,Diesel,1.6 HDI 112ch,Manuelle, 198.0000 DA 
Nissan,Pickup,2012,333000km,Diesel,2.5 TD 2x4 127ch,Manuelle, 316.0000 DA 
Renault,nan,2018,,,,, 230.0000 DA 
Seat,Ibiza STYLE,2018,89000km,Essence,1.6 MPi 110 ch,Manuelle, 321.0000 DA 
Dacia,Sandero Stepway,2019,40000km,Diesel,1.5 DCI 90ch,Manuelle, 332.0000 DA 
Renault,5 Clio Zen,2021,95000km,Essence,1.0 SCE,Manuelle, 307.0000 DA 
Land Rover,Evoque Range,2021,62000km,Diesel,200,Automatique, 780.0000 DA 
Peugeot,Alure Rifter,2022,,,,, 510.0000 DA 
Toyota,Corolla,2023,,,,, 123.0000 DA 
Suzuki,Celerio,2012,297000km,Essence,1.0 ess 68ch,Manuelle, 120.0000 DA 
Volkswagen,3 Golf,1995,,Diesel,1.9 TDI 90ch,Manuelle, 75.0000 DA 
Hyundai,EON GLS,2012,312000km,Essence,1.0 ess 62ch,Manuelle, 109.0000 DA 
Chana,Simple Star Truck cabine,2007,0km,Essence,1.0l ess 52ch,Manuelle, 65.0000 DA 
Dacia,Sandero Stepway,2019,117000km,Diesel,1.5 DCI 90ch,Manuelle, 280.0000 DA 
Renault,Collection Symbol,2016,195000km,GPL,1.2 ess 16V  75ch,Manuelle, 226.0000 DA 
Renault,Extreme Kangoo Outdoor,2017,249000km,Diesel,1.5 DCI 110ch,Manuelle, 250.0000 DA 
Volkswagen,Caddy Combi,2016,560000km,Diesel,1.6 TDi 102ch,Manuelle, 123.0000 DA 
Peugeot,207,2007,250km,Essence,1.4 ess 16V 90ch,Manuelle, 139.0000 DA 
Volkswagen,Caddy,2023,28000km,Diesel,2.0 TDI 122cv,Automatique, 650.0000 DA 
Fiat,4x2 Cabine Double Endurance Jante Titano acier,2024,,,,, 405.9000 DA 
Renault,Kangoo,2013,226670km,Diesel,1.5 DCI 90ch,Manuelle, 111.0000 DA 
Peugeot,207 Allure,2012,288km,Essence,1.6 VTI 120ch,Manuelle, 148.0000 DA 
Skoda,Fabia Style,2021,18000km,Essence,1.0 MPI 60ch,Manuelle, 410.0000 DA 
Hyundai,Kona,2020,,,,, 450.0000 DA 
Chana,mini truck,2007,,,,, 65.0000 DA 
Peugeot,207,2007,4000km,Essence,1.4 ess 16V 90ch,Manuelle, 95.0000 DA 
Toyota,Yaris,2006,600km,GPL,1.3 VVTI 87ch,Manuelle, 133.0000 DA 
Peugeot,Bipper Tepee,2011,205km,Diesel,1.4 HDI 70ch,Manuelle, 145.0000 DA 
Seat,Ibiza,2013,258km,GPL,1.4 ess 85ch,Manuelle, 200.0000 DA 
Volkswagen,2 Golf,1985,1km,Essence,1.6 D 54ch,Manuelle, 30.0000 DA 
Dacia,PRIVILEGE Sandero Stepway,2018,214000km,Diesel,1.5 DCI 90ch,Manuelle, 333.0000 DA 
Volkswagen,6 Golf Match,2013,214km,Diesel,1.6 TDI 105ch,Manuelle, 223.0000 DA 
Renault,1 Clio,1996,500000km,Diesel,1.9 D 65ch,Manuelle, 52.0000 DA 
Peugeot,208 Allure,2013,215000km,Diesel,1.6 HDI 92ch,Manuelle, 111.0000 DA 
Renault,Espace,2002,000000km,Essence,1.9 DCI 117ch,Automatique, 400.0000 DA 
Skoda,Carlo Fabia Monte,2020,70000km,Essence,1.6 ess 16V 105ch,Automatique, 400.0000 DA 
Fiat,500 Club,2023,,,,, 250.0000 DA 
Dacia,Logan,2017,180000km,Essence,1.2 ess 16V 75ch,Manuelle, 225.0000 DA 
Fiat,1.4 95Ch BVM6 City Ess Sedan Tipo,2024,,,,, 281.9000 DA 
Volkswagen,R-Line tiguan,2023,,,,, 11.0000 DA 
Mercedes,C Classe,2017,190000km,Diesel,220 CDI BlueEfficiency,Automatique, 540.0000 DA 
Volkswagen,8 GTE Golf,2021,,,,, 755.0000 DA 
Renault,Kangoo Privilege plus,2021,28000km,Diesel,1.5 DCI 110ch,Manuelle, 520.0000 DA 
Citroen,Aircross C5,2021,67000km,Essence,1.2,Manuelle, 410.0000 DA 
Volkswagen,7 Golf Gtd,2017,230000km,Diesel,2.0 TDI 184ch DSG,Automatique, 435.0000 DA 
Dacia,Duster,2023,36000km,Diesel,1.5-dci-4x2-110ch,Automatique, 490.0000 DA 
Chevrolet,4 Aveo portes,2011,122200km,GPL,1.5 ess 85ch,Manuelle, 188.0000 DA 
Seat,Cupra,2012,,,,, 180.0000 DA 
Renault,Kangoo,1999,500000km,Diesel,1.9 D 65ch,Manuelle, 75.0000 DA 
Volkswagen,CARAT Caddy,2018,134000km,Diesel,2.0 TDi 110ch,Manuelle, 435.0000 DA 
Renault,5 Clio Intense,2021,,,,, 355.0000 DA 
Volkswagen,Amarok,2013,250000km,Diesel,2.0 TDI 4MOTION 180ch,Manuelle, 265.0000 DA 
Renault, 4 Clio GT Line,2018,8000km,Diesel,110,Manuelle, 11.0000 DA 
Seat,FR Leon,2022,21000km,Diesel,,Automatique, 123.0000 DA 
Toyota,Corolla,2023,,,,, 500.0000 DA 
Nissan,City Micra,2007,345km,Essence,1.4 ess 88ch,Manuelle, 85.0000 DA 
Volkswagen,Fox,2006,280000km,Essence,1,Manuelle, 95.0000 DA 
Chevrolet,4 LS Optra portes,2015,74000km,Essence,1.6 ess 16V 109ch,Manuelle, 240.0000 DA 
Seat,Ateca Fr,2023,,,,, 800.0000 DA 
Chevrolet,5 Optra portes,2010,225000km,Diesel,2.0 Tcdi 16v,Manuelle, 112.0000 DA 
Renault,nan,2019,,,,, 280.0000 DA 
Renault,Campus Clio,2012,300km,Essence,1.2 ess 16V 75ch,Manuelle, 160.0000 DA 
Fiat,Alure Ducato,2023,,,,, 422.0000 DA 
BMW,1 Serie,2008,400000km,Diesel,120d,Manuelle, 140.0000 DA 
Seat,Arona Fr,2021,69000km,Essence,1.5 tsi 150 ch,Automatique, 455.0000 DA 
Skoda,Ambition Fabia,2022,19000km,Essence,1.0 95 cv,Manuelle, 375.0000 DA 
Hyundai,Tucson,2018,165000km,Diesel,2.0 CRDI 4x2 177ch,Automatique, 420.0000 DA 
Mercedes,Disagno GLC,2018,165000km,Diesel,250 AMG LINE + 211ch,Automatique, 700.0000 DA 
Peugeot,Allure Rifter,2022,,,,, 530.0000 DA 
Chery,QQ,2014,270000km,Essence,1.1 ess 68ch,Manuelle, 75.0000 DA 
Peugeot,308 GT,2024,,,,, 589.0000 DA 
Fiat,1.0 500 70ch Hybrid,2024,,,,, 238.0000 DA 
Fiat,140CH 2.2 Ducato HDI L2H2 Professional,2024,,,,, 425.5000 DA 
Renault,Symbol,2019,250km,GPL,1.2 ess 16V  75ch,Manuelle, 250.0000 DA 
Fiat,Doblo commercial,2024,,,,, 340.0000 DA 
Peugeot,Expert,2016,235km,Diesel,1.6 HDI 90ch,Manuelle, 222.0000 DA 
Hyundai,Accent GLE,2019,149km,Diesel,,Manuelle, 267.0000 DA 
Fiat,Ducato,2016,,,,, 260.0000 DA 
Renault,3 Authentique Clio,2009,320km,Essence,1.2  16V 75ch,Manuelle, 136.0000 DA 
Volkswagen,ACTIVE T-Roc,2021,,,,, 570.0000 DA 
Volkswagen,4 Golf,2000,234km,Diesel,1.9 TDI 110ch,Manuelle, 196.0000 DA 
Citroen,C3 Collection,2011,110000km,Diesel,1.6 HDI 92ch,Manuelle, 200.0000 DA 
Peugeot,508 Feline,2018,90000km,Diesel,2.0 HDI 163ch,Manuelle, 360.0000 DA 
