brand,model,year,kilometer,fuel,engine,transmission,price
Suzuki, Swift,2022.0,0km,Essence,1.2 VVT 85ch,Automatique, 325.0000 DA 
Volkswagen, Caddy,2014.0,,,,, 325.0000 DA 
Hyundai, 4 Accent GL RB portes,2019.0,,,,, 325.0000 DA 
Volkswagen, Caddy Cross,2015.0,,,,, 325.0000 DA 
Fiat,,2023.0,,,,, 326.0000 DA 
Fiat, Tipo,2023.0,30km,Essence,,Automatique, 326.0000 DA 
Suzuki, Swift,2022.0,18000km,Essence,1.3 VVT 94ch,Automatique, 326.0000 DA 
Renault,  4 Clio GT Line,2018.0,109000km,Diesel,1.5 DCI 85ch,Manuelle, 326.0000 DA 
Renault, Confort Kangoo,2019.0,78000km,Diesel,1.5 DCI 90ch,Manuelle, 326.0000 DA 
Seat, HIGH Ibiza,2018.0,157000km,Essence,1.6 MPi 110 ch,Manuelle, 326.0000 DA 
Renault, 4 Clio gtline,2019.0,120000km,Diesel,1.9,Manuelle, 326.0000 DA 
Fiat, Fiat Tubo,2023.0,,,,, 327.0000 DA 
Volkswagen, 7 Cup Golf,2014.0,234000km,Diesel,2.0 TDI 110ch,Manuelle, 327.0000 DA 
Renault, 4 Clio Limited,2021.0,149000km,Diesel,1.5 DCI 85ch,Manuelle, 327.0000 DA 
Citroen, Jumpy L1H1,2014.0,338000km,Diesel,1.6 la 112,Manuelle, 327.0000 DA 
Peugeot, Partner Tepee,2015.0,179km,Diesel,1.6 HDI 112ch,Manuelle, 327.0000 DA 
Seat, Facelift High Ibiza,2018.0,182000km,Essence,1.6 MPi 110 ch,Manuelle, 327.0000 DA 
Renault, 4 Clio Limited,2019.0,68000km,,1.5 DCI 85ch,Manuelle, 327.0000 DA 
Fiat, Doblo,2023.0,,,,, 328.0000 DA 
Citroen, Berlingo Multispace,2015.0,201km,Diesel,1.6HDi 115,Manuelle, 328.0000 DA 
Seat, HIGH Ibiza,2018.0,167000km,Essence,1.6 MPi 110 ch,Manuelle, 328.0000 DA 
Mercedes, Classe E,2013.0,163000km,Diesel,250 CDI BlueEfficiency 211,Automatique, 328.0000 DA 
Dacia, Sandero Stepway,2019.0,51000km,Diesel,1.5 DCI 90ch,Manuelle, 328.0000 DA 
Seat, FR15 Leon,2015.0,233000km,Diesel,2.0 TDI 143ch,Manuelle, 328.0000 DA 
Renault,  4 Clio GT Line,2019.0,129000km,Diesel,,Manuelle, 328.0000 DA 
Renault, Master,2018.0,,,,, 328.0000 DA 
Mercedes, AMG Benz CLA Coupe Exclusif,2014.0,,,,, 328.0000 DA 
Fiat, City Tipo,2023.0,,,,, 329.0000 DA 
Peugeot, 208 Allure,2019.0,131km,Diesel,,Manuelle, 329.0000 DA 
Peugeot, Nbaraz Partner Tola bhaja,2016.0,147000km,Diesel,1.6 HDI FAP 115 CH,Manuelle, 330.0000 DA 
Suzuki, Glx Swift,2023.0,,,,, 330.0000 DA 
Renault,  4 Clio GT Line,2019.0,121km,Diesel,120ch,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2021.0,78000km,Diesel,1.5 DCI 90ch,Manuelle, 330.0000 DA 
Fiat, Fiat Tipo tipo,2023.0,,,,, 330.0000 DA 
Seat, Ibiza,2018.0,254000km,,,Manuelle, 330.0000 DA 
Renault,2  4 Clio Limited,2019.0,137000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Fiat, Doblo,2023.0,,,,, 330.0000 DA 
Fiat, Doblo Professionnel,2023.0,,,,, 330.0000 DA 
Hyundai, Prestige SantaFe,2015.0,0000km,Diesel,2.2 CRDI 4WD 197ch BVA,Automatique, 330.0000 DA 
Renault,  4 Clio GT Line,2018.0,115000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Toyota, Avensis,2013.0,172000km,Diesel,2.2 D4D 150ch,Manuelle, 330.0000 DA 
Fiat, City Tipo,2023.0,,,,, 330.0000 DA 
Seat, Facelift High Ibiza,2018.0,140km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Fiat, Doblo,2023.0,,,,, 330.0000 DA 
Mercedes, 250 AVANTGARDE C Classe,2012.0,195000km,Diesel,250 CDI BlueEfficiency,Automatique, 330.0000 DA 
Fiat, Life Tipo,2023.0,,,,, 330.0000 DA 
Peugeot, Partner Tepee,2018.0,137km,Diesel,1.6 HDI 90ch,Manuelle, 330.0000 DA 
Renault, 4 Clio GT Line,2018.0,,,,, 330.0000 DA 
Fiat, City,2023.0,,,,, 330.0000 DA 
Nissan,,2013.0,,,,, 330.0000 DA 
Kia, GT-Line Picanto,2019.0,56.000km,Essence,,Automatique, 330.0000 DA 
Kia, LX Rio,2020.0,88000km,Essence,1.6l ess 123ch BVA,Automatique, 330.0000 DA 
Renault, 4 Clio Limited,2021.0,139000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Seat, HIGH Ibiza,2018.0,74700km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Seat, HIGH Ibiza,2018.0,75700km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Suzuki, Monte-Carlo Swift,2023.0,,,,, 330.0000 DA 
Fiat, Neuf Tipo,2023.0,,,,, 330.0000 DA 
Hyundai, Creta,2017.0,,,,, 330.0000 DA 
Volkswagen, Caddy,2015.0,227000km,Diesel,1.6 TDi 102ch,Manuelle, 330.0000 DA 
Fiat, Citi Tipo,2023.0,,,,, 330.0000 DA 
Kia, LX Rio,2019.0,73000km,Essence,1.4l ess 100ch BVA,Manuelle, 330.0000 DA 
BMW, 3 M Sport Serie,2013.0,156000km,Diesel,320d EfficientDynamics,Automatique, 330.0000 DA 
Dacia, Duster,2016.0,133887km,GPL,1.6 ess 4X2 105ch BVA,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2021.0,75000km,Essence,1.6 MPI 90ch,Manuelle, 330.0000 DA 
Seat, Facelift High Ibiza,2018.0,126000km,Essence,1.6 MPi 90ch,Manuelle, 330.0000 DA 
Audi, Off Q5 Road,2013.0,225000km,Diesel,2.0 TDI 170ch,Automatique, 330.0000 DA 
Peugeot, Partner Tepee,2015.0,192000km,Diesel,1.6 HDI FAP 115 CH,Manuelle, 330.0000 DA 
Skoda, Rapid,2016.0,,Diesel,1.6 TDI 90ch,Manuelle, 330.0000 DA 
Seat,,2019.0,181000km,Essence,1.6 MPi 110 ch Automatique,Automatique, 330.0000 DA 
Renault,  4 Clio GT Line,2018.0,142000km,Diesel,1.5 dci 110 CH,Manuelle, 330.0000 DA 
Renault,  4 Clio GT Line,2018.0,89000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Renault, 4 Clio,2019.0,69800km,Diesel,,Manuelle, 330.0000 DA 
Toyota,0  Aygo O peinture retouche,2021.0,7500km,Essence,1,Automatique, 330.0000 DA 
Seat, Ibiza STYLE,2020.0,82000km,Essence,1.0 TSi  110 ch,Manuelle, 330.0000 DA 
Peugeot, 208 Allure,2019.0,130000km,Diesel,1.6 HDI 92ch,Manuelle, 330.0000 DA 
Volkswagen, Carat Polo,2016.0,180000km,Essence,1.6 MPi 90ch,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2018.0,60000km,Diesel,,, 330.0000 DA 
Renault, 4 Clio,2019.0,88596km,Diesel,1.5,Manuelle, 330.0000 DA 
Volkswagen, La Polo cara,2016.0,135000km,Essence,1.6 MPi 90ch,Manuelle, 330.0000 DA 
sportage, Kia,2013.0,252km,,,Automatique, 330.0000 DA 
BMW, M Pack X1,2015.0,230km,Diesel,xDrive 20d 177,Automatique, 330.0000 DA 
Kia, LX Rio,2019.0,57000km,Essence,1.4l ess 100ch BVA,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2020.0,83891km,Diesel,1.5 dci,Manuelle, 330.0000 DA 
Volkswagen, Jetta,2015.0,135000km,Diesel,2.0 TDI 110ch,Manuelle, 330.0000 DA 
Volkswagen, Polo,2016.0,227000km,Essence,TSI 105ch DSG,Automatique, 330.0000 DA 
Renault, 5 Clio,2020.0,22000km,Essence,1,Manuelle, 330.0000 DA 
Toyota, Corolla,2017.0,169000km,Essence,2.0 D 73ch,Manuelle, 330.0000 DA 
Hyundai, Elantra GLS,2018.0,84663km,Essence,1.6 MPI 130ch,Manuelle, 330.0000 DA 
Seat, Ibiza STYLE,2018.0,136km,Essence,1.6 TDI 90ch,Manuelle, 330.0000 DA 
Peugeot, 208 Allure,2019.0,146km,Diesel,1.6 HDI 92ch,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2019.0,60000km,Diesel,1.5 DCI 90ch,Manuelle, 330.0000 DA 
Fiat, STYLE TIPO,2023.0,4801km,Essence,1.6,Automatique, 330.0000 DA 
Fiat, City Tipo,2023.0,1750km,Essence,1.6,Automatique, 330.0000 DA 
Kia, K2500,2019.0,78000km,Diesel,2.5l diesel turbo 94ch,Manuelle, 330.0000 DA 
Renault, 4 Clio Limited,2019.0,137000km,Diesel,1.5 DCI 85ch,Manuelle, 330.0000 DA 
Seat, Facelift High Ibiza,2018.0,,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Volkswagen, 7 GTd Golf,2015.0,244000km,Diesel,184 ch,Automatique, 330.0000 DA 
Renault,  4 Clio GT Line,2019.0,97000km,Diesel,,Manuelle, 330.0000 DA 
Volkswagen, Tiguan,2013.0,230000km,Diesel,2.0 TDI 140ch,Automatique, 330.0000 DA 
Fiat, Tipo,2023.0,00km,Essence,1.6,Automatique, 330.0000 DA 
Renault,  4 Clio GT Line,2019.0,105000km,Diesel,1.5 110ch,Manuelle, 330.0000 DA 
Renault, KWID OUTSIDER,2023.0,151km,Essence,1.2,Manuelle, 330.0000 DA 
Renault,  4 Clio GT Line,2019.0,106000km,Diesel,1.5 110ch,Manuelle, 330.0000 DA 
Peugeot, 208 Allure,2018.0,103000km,Diesel,1.6 HDI 92ch,Manuelle, 330.0000 DA 
Audi, Off Pack Q5 Road Tech,2013.0,298km,Diesel,2.0 TDI 170ch,Automatique, 330.0000 DA 
Seat, Ibiza,2018.0,160km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Suzuki, Swift,2022.0,11500km,Essence,,Automatique, 330.0000 DA 
Dacia, Sandero Stepway,2018.0,34000km,Diesel,1.5 DCI 75ch,Manuelle, 330.0000 DA 
Suzuki, Swift,2022.0,12500km,Essence,1.2 VVT 85ch BVA,Automatique, 330.0000 DA 
Seat, LINEA Leon R,2015.0,207000km,Diesel,2.0 TDI 143ch,Manuelle, 330.0000 DA 
Seat, Leon,2014.0,232000km,Diesel,2.0 TDI 140ch,Manuelle, 330.0000 DA 
Seat, Facelift High Ibiza,2019.0,194km,Essence,1.6 MPi 110 ch Automatique,Manuelle, 330.0000 DA 
Rover, Dynamic Evoque,2013.0,204000km,Diesel,2.2,Automatique, 330.0000 DA 
Hyundai, Prestige SantaFe,2016.0,204000km,Diesel,2.2 CRDI 4WD 155ch,Manuelle, 330.0000 DA 
Mercedes, Classe E,2010.0,188km,Diesel,220 CDI BlueEfficiency,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2018.0,3000km,Essence,1.6 ess 90ch,Manuelle, 330.0000 DA 
Renault, 4 Clio Facelift GT-Line,2019.0,128000km,Diesel,1.5 DCi 110ch,Manuelle, 330.0000 DA 
Volkswagen, Caddy,2013.0,188000km,Diesel,1.6,Manuelle, 330.0000 DA 
Volkswagen, Caddy Confortline,2017.0,260000km,Diesel,2.0 TDi 110ch,Manuelle, 330.0000 DA 
Seat, Facelift High Ibiza,2018.0,167km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Renault, Collection Symbole,2021.0,50000km,Diesel,,Manuelle, 330.0000 DA 
Nissan, Qashqai,2015.0,270000km,Diesel,1.6 dCi 130ch 4x2,Manuelle, 330.0000 DA 
Renault,  4 Clio GT Line,2018.0,108700km,Diesel,,Manuelle, 330.0000 DA 
Dacia, Sandero Techoroad,2019.0,78000km,Diesel,1.5 DCI 90ch,Manuelle, 330.0000 DA 
Kia, K2500 Plateau,2020.0,76000km,Diesel,2.5l diesel 130ch,Manuelle, 330.0000 DA 
Peugeot, 208 Allure,2018.0,91000km,,,, 330.0000 DA 
Citroen, Berlingo,2013.0,153000km,Diesel,1.6 HDI 112ch,Manuelle, 330.0000 DA 
Mercedes, 250 AVANTGARDE C Classe,2012.0,210000km,Diesel,250 BlueEFFICIENCY 211ch,Automatique, 330.0000 DA 
Peugeot, 208 Allure Facelift,2019.0,100000km,Diesel,1.6 HDI 92ch,Manuelle, 330.0000 DA 
Renault, Symbol,2021.0,46000km,GPL,1.6 ess 100ch,Manuelle, 330.0000 DA 
Skoda, Edition Rapid,2015.0,169km,Diesel,1.6 TDI 105ch,Manuelle, 330.0000 DA 
Kia, 5 Facelift Funny Rio portes,2015.0,36600km,Essence,1.6 6rapport,Manuelle, 330.0000 DA 
Hyundai, Accent GL,2018.0,49000km,Diesel,1.6 CRDI 128ch,Manuelle, 330.0000 DA 
Suzuki, Swift,2022.0,14000km,Essence,1.2 VVT 85ch BVA,Automatique, 330.0000 DA 
Dacia, Sandero Stepway,2019.0,68000km,Diesel,1.5 DCI 90ch,Manuelle, 330.0000 DA 
Renault, Stepway,2019.0,6600km,Diesel,,Manuelle, 330.0000 DA 
Volkswagen, Black Polo Silver et,2013.0,190000km,Essence,1.4 GTI 180ch,Manuelle, 330.0000 DA 
Hyundai, SantaFe,2015.0,352000km,Diesel,2.2 CRDI 2WD 197ch,Automatique, 330.0000 DA 
Kia, Kia Picanto,2023.0,9000km,Essence,1.2 84ch,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2018.0,86000km,Diesel,1.5 DCI 90ch,Manuelle, 330.0000 DA 
Toyota, Hilux,2010.0,530000km,Diesel,2.5 D4D 120ch,Manuelle, 330.0000 DA 
Audi, A3,2015.0,2370000km,Essence,,Automatique, 330.0000 DA 
Suzuki, Swift,2022.0,2500km,Essence,1.2 VVT 85ch BVA,Automatique, 330.0000 DA 
Skoda, Ambition Fabia,2018.0,130.000km,Essence,1.6 MPI 90ch,Manuelle, 330.0000 DA 
Kia, Sportage,2014.0,187000km,Diesel,2.0 CRDI 177 4x4 BVA,Automatique, 330.0000 DA 
Renault, Symbol,2019.0,30km,Diesel,1.5 Dci 85ch,Manuelle, 330.0000 DA 
Volkswagen, 7 Golf R,2015.0,207000km,Essence,2.0 TSI 300ch,Automatique, 330.0000 DA 
Volkswagen, Polo,2016.0,125km,Essence,1.6 MPi 90ch,, 330.0000 DA 
Renault, Symbol,2019.0,49000km,Diesel,1.5 Dci 85ch,Manuelle, 330.0000 DA 
Peugeot, 208 Allure,2018.0,32000km,Diesel,1.6 VTI 120ch,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2019.0,70000km,Diesel,1.5 DCI 90ch,Manuelle, 330.0000 DA 
Volkswagen, Polo Sport,2016.0,20000km,Essence,1.6 MPi 90ch,Manuelle, 330.0000 DA 
Seat, Facelift High Ibiza,2018.0,202000km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Peugeot, Partner Tepee,2015.0,184000km,Diesel,1.6 HDI FAP 115 CH,Manuelle, 330.0000 DA 
Renault,  4 Clio GT Line,2018.0,94000km,Diesel,1.5 dci 110,Manuelle, 330.0000 DA 
Hyundai, Accent GL,2019.0,52000km,Diesel,1.6 CRDI 128ch,Manuelle, 330.0000 DA 
Fiat, Panda,2022.0,7500km,Essence,1.2 ess 69ch,Manuelle, 330.0000 DA 
Peugeot, 308 Allure,2016.0,177000km,Diesel,1.6 HdI 115 chv,Manuelle, 330.0000 DA 
Kia, Sportage,2013.0,240km,Diesel,2.0 CRDI 177ch,Manuelle, 330.0000 DA 
Seat, HIGH Ibiza,2018.0,157000km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Peugeot, Partner,2015.0,87000km,Diesel,,Manuelle, 330.0000 DA 
Dacia, Sandero Stepway,2019.0,84000km,Diesel,1.6 MPI 90ch,Manuelle, 330.0000 DA 
Hyundai, 2P H1 vitre,2019.0,280000km,Diesel,2.5l CRDI 136ch,Manuelle, 330.0000 DA 
Renault, Gt Megane4 line,2017.0,100500km,Diesel,1.6dci,Manuelle, 330.0000 DA 
Kia, GT-Line Picanto,2019.0,70km,Essence,1.2 ess CVVT 87ch,Automatique, 330.0000 DA 
Kia, LX Rio,2020.0,96000km,GPL,1.4l ess 100ch,Manuelle, 330.0000 DA 
Seat, Leon Reference,2014.0,172000km,Diesel,2.0 TDI 143ch,Automatique, 330.0000 DA 
Nissan, Long Patrol,1993.0,350000km,Diesel,,Manuelle, 330.0000 DA 
Peugeot, 208 Allure,2019.0,100000km,Diesel,1.6 HDI 92ch,, 330.0000 DA 
Toyota, Hilux,2011.0,418000km,Diesel,2.5 D 4X2 102ch,Manuelle, 330.0000 DA 
Seat, Facelift High Ibiza,2019.0,124000km,Essence,1.6 MPi 110 ch,Manuelle, 330.0000 DA 
Volkswagen, Line R Tiguan,2011.0,196000km,Diesel,2.0 TDI 170ch,Automatique, 330.0000 DA 
Kia, Sportage,2014.0,177000km,Diesel,2.0 CRDI 177 4x2,Automatique, 330.0000 DA 
Toyota, 4x2 DC Hilux LEGEND,2014.0,,,,, 330.0000 DA 
Seat, FR Ibiza,2019.0,,,,, 330.0000 DA 
Toyota, fzj100l,2004.0,,,,, 330.0000 DA 
Volkswagen, 7 Golf JOIN,2018.0,,,,, 330.0000 DA 
Seat, Facelift High Ibiza,2018.0,115000km,Essence,1.6 MPi 110 ch,Manuelle, 331.0000 DA 
Skoda, Fabia Style,2019.0,131000km,Essence,1.6 ess 16V 105ch,Manuelle, 331.0000 DA 
Renault, 4 Clio Facelift GT-Line,2018.0,107.000km,Diesel,1.5 DCi 110ch,Manuelle, 331.0000 DA 
Skoda, Ambition Fabia,2018.0,78000km,Essence,1.6 MPI 90ch,Manuelle, 331.0000 DA 
Fiat, Dooblo Fourgon,2023.0,67km,,1.6,Manuelle, 332.0000 DA 
Fiat, City Tipo,2023.0,,,,, 332.0000 DA 
Kia, Premium Sportage,2016.0,184km,Diesel,2.0 CRDI 178ch 4x4 BVA,Automatique, 332.0000 DA 
Renault, Exception Symbol,2017.0,180km,GPL,1.2 ess 16V  75ch,Manuelle, 332.0000 DA 
Suzuki, Swift,2023.0,,,,, 332.0000 DA 
Volkswagen, 30 Caddy Edition,2013.0,176000km,Diesel,2.0 TDI 140ch,Manuelle, 332.0000 DA 
Seat, Facelift High Ibiza,2017.0,103000km,Essence,1.6 MPi 110 ch,Manuelle, 332.0000 DA 
Seat, Leon Style,2018.0,260000km,Diesel,2.0 TDI 140ch,Automatique, 332.0000 DA 
Peugeot, 208 Allure,2019.0,72000km,Diesel,1.6 HDI 92ch,Manuelle, 332.0000 DA 
Renault,  4 Clio GT Line,2019.0,120km,Diesel,,Manuelle, 332.0000 DA 
Renault,  4 Clio GT Line,2019.0,123000km,Diesel,1.5 dci 110 ch,Manuelle, 332.0000 DA 
Fiat, Tipo,2023.0,00km,Essence,1.6 Mpi,Manuelle, 332.0000 DA 
Dacia, Access Sandero,2019.0,93500km,Diesel,1.5 DCI 90ch,Manuelle, 332.0000 DA 
Hyundai, Accent GLS,2019.0,146000km,Diesel,1.6 CRDI 128ch,Manuelle, 333.0000 DA 
Seat, Ibiza,2018.0,97000km,Essence,1.6 MPi 110 ch,Manuelle, 333.0000 DA 
Ford, Fiesta,2008.0,240000km,Essence,1.4 ess 16V 80ch,Manuelle, 333.0000 DA 
Toyota, RAV4,2012.0,150000km,Diesel,2.2 D4D 177ch,Manuelle, 333.0000 DA 
Hyundai, Tucson,2016.0,,Diesel,,Manuelle, 333.0000 DA 
Seat, Ibiza STYLE,2018.0,124km,Essence,1.6 MPi 110 ch,Manuelle, 333.0000 DA 
Hyundai, Accent GLS,2010.0,450km,GPL,1.5 ess 91ch,Manuelle, 333.0000 DA 
Hyundai, Atos GLS,2010.0,390000km,Essence,,Manuelle, 333.0000 DA 
Kia, 5 Rio portes,2020.0,197km,Essence,,Manuelle, 333.0000 DA 
Volkswagen, 7 Golf gtd,2014.0,322km,Diesel,2.0 TDI 184ch DSG,Automatique, 333.0000 DA 
Sandero,. ,2019.0,,,,, 333.0000 DA 
Mercedes, 220 C Classe Exclusive,2004.0,199000km,Diesel,220,Automatique, 333.0000 DA 
Audi, A3 Line S,2013.0,235km,Essence,1.8 TFSI Quattro 180ch,Automatique, 333.0000 DA 
Peugeot, Partner,2021.0,6666km,Diesel,Hdi 90ch2.0,Manuelle, 333.0000 DA 
Toyota, 4x2 Hilux LEGEND SC,2015.0,2222km,Diesel,2.5 D4D 144ch,Manuelle, 333.0000 DA 
Chevrolet, 4 Aveo Elegance Plus portes,2008.0,420km,GPL,1.5 ess 85ch,Manuelle, 333.0000 DA 
DFM,,2009.0,214km,Essence,Dfm,Manuelle, 333.0000 DA 
Toyota, Hilux,2011.0,630km,Diesel,,Manuelle, 333.0000 DA 
Dacia, Sandero Stepway,2017.0,260000km,Diesel,1.5 DCI 75ch,Manuelle, 333.0000 DA 
Peugeot, 206 Plus,2012.0,230000km,Essence,1.4 ess 75ch,Manuelle, 333.0000 DA 
DFSK, Mini Truck,2011.0,0000km,Essence,1.1 ess 53 ch,Manuelle, 333.0000 DA 
Dacia, Laurate Logan,2015.0,171000km,GPL,1.2 ess 16V 75ch,Manuelle, 333.0000 DA 
Toyota, Yaris,2013.0,45000km,,,Manuelle, 333.0000 DA 
Chevrolet, 4 Sail portes,2012.0,400000km,Essence,1.2 ess 80ch,Manuelle, 333.0000 DA 
Peugeot, 208 Allure,2019.0,118000km,Diesel,1.6 HDI 92ch,Manuelle, 333.0000 DA 
Nissan, Pickup,2011.0,400000km,Diesel,2.5 TD 2x4 127ch,Manuelle, 333.0000 DA 
Volkswagen, 7 Cup Golf,2014.0,257km,Diesel,2.0 TDI 110ch,Manuelle, 333.0000 DA 
Fiat, doblo toli,2023.0,00km,Diesel,1.6 hdi,Manuelle, 333.0000 DA 
Peugeot, Partner,2012.0,214km,Diesel,1.9 D 71ch,Manuelle, 333.0000 DA 
Renault, Scenic,2006.0,250000km,Diesel,2.0 DCI 150ch,Manuelle, 333.0000 DA 
Baic, Logan Novo,2013.0,700km,Essence,1.4,Manuelle, 333.0000 DA 
Peugeot, 208 Allure,2013.0,36000km,Diesel,1.6 HDI 92ch,Manuelle, 333.0000 DA 
Hyundai, Accent Edition GLS Last,2018.0,,GPL,1.5 ess 91ch,Manuelle, 333.0000 DA 
Peugeot, 208 Allure,2019.0,105000km,Diesel,1.6 HDI 92ch,Manuelle, 333.0000 DA 
Audi, Line Q5 S,2015.0,2680000km,Diesel,,Automatique, 333.0000 DA 
Renault, Symbol,2014.0,290km,Essence,1.2 ess 16V  75ch,Manuelle, 333.0000 DA 
Kia, Picanto,2023.0,6000km,Essence,1.4,Manuelle, 333.0000 DA 
Volkswagen, Polo R-line,2014.0,102000km,Essence,1.4 ess 85ch,Manuelle, 333.0000 DA 
Land, Freelander Rover,2000.0,340000km,Diesel,,Manuelle, 333.0000 DA 
DFSK, 2m30 Mini SC Truck,2011.0,236km,Essence,1.1 ess 53 ch,Manuelle, 333.0000 DA 
Hyundai, Accent GLS,2019.0,40.000km,Diesel,1.6 CRDI 128ch,Manuelle, 333.0000 DA 
Hyundai, Prestige Tucson,2013.0,171km,Diesel,2.0 CRDI 4WD 184ch,Automatique, 334.0000 DA 
Renault, Symbol,2019.0,32000km,Diesel,1.5 DCI 65ch,Manuelle, 334.0000 DA 
Kia, GT-Line Picanto,2019.0,83000km,Essence,1.0 ess 69ch,Automatique, 335.0000 DA 
Dacia, Sandero Stepway,2020.0,20000km,Diesel,1.5 DCI 90ch,Manuelle, 335.0000 DA 
Seat, Facelift High Ibiza,2018.0,178000km,Essence,1.6 MPi 110 ch,Manuelle, 335.0000 DA 
Fiat, Commercial Doblo,2023.0,,,,, 335.0000 DA 
Fiat, City Tipo,2023.0,,,,, 335.0000 DA 
Fiat, Doblo,2023.0,,,,, 335.0000 DA 
Suzuki, Ciaz,2022.0,13000km,Essence,1.5,, 335.0000 DA 
Dacia,Sandero ,2021.0,25000km,Essence,,Manuelle, 335.0000 DA 
Fiat, Life Tipo life,2023.0,,,,, 335.0000 DA 
Renault, 4 Clio,2018.0,65000km,Diesel,,Manuelle, 335.0000 DA 
Fiat, City Tipo plus,2023.0,,,,, 335.0000 DA 
Seat, High Ibiza plus,2018.0,75800km,Essence,1.6 MPi 110 ch,Manuelle, 335.0000 DA 
Suzuki, Swift,2023.0,,,,, 335.0000 DA 
Fiat, Tipo cite,2023.0,,,,, 335.0000 DA 
Seat, Ibiza STYLE,2018.0,57000km,Essence,1.6 MPi 110 ch,Manuelle, 335.0000 DA 
Dacia, Sandero Stepway,2021.0,48000km,Diesel,1.5 DCI 90ch,Manuelle, 335.0000 DA 
Fiat, Star Tipo plus,2023.0,,,,, 335.0000 DA 
Seat, Ibiza STYLE,2018.0,72000km,Essence,1.6 MPi 110 ch,Manuelle, 335.0000 DA 
Volkswagen, Caddy Plus Trendline,2014.0,200km,Diesel,1.6 ess 102ch,Manuelle, 335.0000 DA 
Skoda, Elegance Yeti,2015.0,245000km,Diesel,2.0 TDI 4X4 140ch,Manuelle, 335.0000 DA 
Renault,  4 Clio GT Line,2019.0,114000km,Diesel,1.5 dci 110ch,Manuelle, 335.0000 DA 
Fiat, Tipo,2023.0,2600km,Essence,1.6,Automatique, 335.0000 DA 
Seat, LINEA Leon R,2017.0,222km,Diesel,,Manuelle, 335.0000 DA 
Renault,  4 Clio GT Line,2019.0,95000km,Diesel,1.5 DCI 85ch,Automatique, 335.0000 DA 
Renault,  4 Clio GT Line,2019.0,138000km,Diesel,1.5 DCI 85ch,Manuelle, 335.0000 DA 
Fiat, City Tipo,2023.0,208km,Essence,1.6,Automatique, 335.0000 DA 
Hyundai, Creta Gl,2017.0,94000km,Diesel,1.6 crdi,Manuelle, 335.0000 DA 
Seat, FR15 Leon,2015.0,181km,Diesel,2.0 TDI 143ch,Manuelle, 335.0000 DA 
Peugeot, Partner,2015.0,260000km,Diesel,1.6 HDI 90ch,Manuelle, 335.0000 DA 
Renault,  4 Clio GT Line,2019.0,93000km,Diesel,1.5 DCI 85ch,Manuelle, 335.0000 DA 
Renault, Kwid Outseider,2023.0,600km,Essence,Tce ess,Manuelle, 335.0000 DA 
Renault, Kwid Tce,2023.0,00km,Essence,,Manuelle, 335.0000 DA 
Renault, Kwid,2023.0,00km,Essence,1,Manuelle, 335.0000 DA 
Suzuki, Swift,2022.0,14000km,Essence,1.2 VVT 85ch,Automatique, 335.0000 DA 
Kia, LX Picanto,2019.0,1000km,Essence,1.2 ess CVVT 87ch,Manuelle, 335.0000 DA 
Suzuki, Swift,2022.0,67000km,Essence,1.3 VVT 94ch,Automatique, 335.0000 DA 
Volkswagen, Caddy,2015.0,158000km,Diesel,1.6 TDi 102ch,Manuelle, 335.0000 DA 
Renault,  4 Clio GT Line,2018.0,161000km,Diesel,,Manuelle, 335.0000 DA 
Seat, Ibiza urbn,2019.0,88km,Essence,,Automatique, 335.0000 DA 
Renault,  4 Clio GT Line,2018.0,60000km,Diesel,1.5 DCI 85ch,Manuelle, 335.0000 DA 
Volkswagen, Tiguan,2014.0,260000km,Diesel,2.0 TDI 140ch DSG,Automatique, 335.0000 DA 
Seat, Ibiza,2018.0,61000km,Essence,1.4 TDI 80ch,Manuelle, 335.0000 DA 
Seat, HIGH Ibiza,2018.0,,,1.6 MPi 110 ch,Manuelle, 335.0000 DA 
Suzuki, Swift,2022.0,4895km,Essence,1.2 VVT 85ch,Automatique, 335.0000 DA 
Suzuki, Swift,2022.0,5000km,Essence,1.2 VVT 85ch,Automatique, 335.0000 DA 
