brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price,cylinder,engine_size,horsepower
Kia,Soul +,2016,"48,132",164 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$11,000",4,2L,164 hp
Kia,Soul +,2014,"114,564",164 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$7,495",4,2L,164 hp
Kia,Sorento LX FWD,2019,"29,571",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$20,995",4,2.4L,185 hp
Kia,Soul Base FWD,2019,"99,550",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$10,490",4,1.6L,130 hp
Kia,Optima Hybrid,2016,"50,768",199 hp 2.4L I4 Hybrid,6-Speed Automatic,Hybrid,4 doors,"$13,800",4,2.4L,199 hp
Kia,Sportage LX,2017,"106,375",181 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$11,182",4,2.4L,181 hp
Kia,Optima LX,2016,"110,976",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$8,511",4,2.4L,185 hp
Kia,Soul Base,2014,"49,211",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$8,995",4,1.6L,130 hp
Kia,Sorento,2012,"164,549",276 hp 3.5L V6,6-Speed Automatic,Gasoline,4 doors,"$5,495",6,3.5L,276 hp
Kia,Optima LX,2014,"130,556",192 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$4,995",4,2.4L,192 hp
Kia,Sedona LX,2016,"149,000",276 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$6,900",6,3.3L,276 hp
Kia,Soul Base,2014,"149,443",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$5,650",4,1.6L,130 hp
Kia,Sedona LX,2011,"83,082",271 hp 3.5L V6,6-Speed Automatic,Gasoline,4 doors,"$6,900",6,3.5L,271 hp
Kia,Soul Base,2017,"91,162",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$9,300",4,1.6L,130 hp
Kia,Forte LX,2016,"112,000",145 hp 1.8L I4,6-Speed Automatic,Gasoline,4 doors,"$7,950",4,1.8L,145 hp
Kia,Sportage LX AWD,2020,"35,928",181 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$18,988",4,2.4L,181 hp
Kia,Optima SX,2013,"141,688",274 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$6,800",4,2L,274 hp
Kia,Forte LX,2014,"121,815",148 hp 1.8L I4,6-Speed Automatic,Gasoline,4 doors,"$5,995",4,1.8L,148 hp
Kia,Sorento LX V6 AWD,2016,"115,085",290 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$10,546",6,3.3L,290 hp
Kia,Soul Base FWD,2019,"140,216",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$6,450",4,1.6L,130 hp
Kia,Soul Base,2015,"94,805",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$8,250",4,1.6L,130 hp
Kia,Sportage LX FWD,2021,"64,543",181 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$16,900",4,2.4L,181 hp
Kia,Optima Hybrid EX,2016,"122,470",199 hp 2.4L I4 Hybrid,6-Speed Automatic,Hybrid,4 doors,"$9,995",4,2.4L,199 hp
Kia,Rio5 LX,2012,"114,063",138 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$5,499",4,1.6L,138 hp
Kia,Sedona SX,2017,"68,410",276 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$17,188",6,3.3L,276 hp
Kia,Sportage SX Turbo FWD,2022,"23,148",240 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$25,977",4,2L,240 hp
Kia,Forte LX,2017,"69,795",147 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$10,977",4,2L,147 hp
Kia,Soul Base,2015,"85,120",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$8,495",4,1.6L,130 hp
Kia,Sportage LX FWD,2019,"105,804",181 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$11,900",4,2.4L,181 hp
Kia,Forte LX,2018,"111,773",147 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$9,995",4,2L,147 hp
Kia,Sorento LX,2014,"126,847",191 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$6,999",4,2.4L,191 hp
Kia,Sportage EX AWD,2022,"16,728",181 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$23,900",4,2.4L,181 hp
Kia,Optima LX,2017,"70,038",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$10,995",4,2.4L,185 hp
Kia,Optima LX,2013,"143,580",200 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$5,999",4,2.4L,200 hp
Kia,Sportage LX,2014,"112,705",182 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$8,999",4,2.4L,182 hp
Kia,Optima Hybrid EX,2017,"99,255",192 hp 2L I4 Hybrid,6-Speed Automatic,Hybrid,4 doors,"$10,990",4,2L,192 hp
Kia,Optima S FWD,2020,"49,630",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$16,399",4,2.4L,185 hp
Kia,Forte LX,2015,"143,733",145 hp 1.8L I4,6-Speed Automatic,Gasoline,4 doors,"$6,499",4,1.8L,145 hp
Kia,Sorento,2014,"92,001",290 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$9,999",6,3.3L,290 hp
Kia,Forte SX,2011,"126,188",173 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$5,999",4,2.4L,173 hp
Kia,Soul Base,2015,"101,955",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$7,999",4,1.6L,130 hp
Kia,Sedona LX,2017,"105,250",276 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$11,999",6,3.3L,276 hp
Kia,Optima LX FWD,2020,"39,672",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$16,600",4,2.4L,185 hp
Kia,Soul +,2017,"113,850",161 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$7,977",4,2L,161 hp
Kia,Soul Base,2015,"106,823",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$7,900",4,1.6L,130 hp
Kia,Soul +,2018,"67,420",161 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$11,995",4,2L,161 hp
Kia,Rio S FWD,2019,"79,607",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$11,500",4,1.6L,130 hp
Kia,Sorento SX,2012,"104,801",276 hp 3.5L V6,6-Speed Automatic,Gasoline,4 doors,"$8,999",6,3.5L,276 hp
Kia,Optima SX Turbo FWD,2020,"22,370",245 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$22,944",4,2L,245 hp
Kia,Sportage LX,2017,"103,535",181 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$10,850",4,2.4L,181 hp
Kia,Soul Base,2016,"125,000",130 hp 1.6L I4,6-Speed Automatic,Gasoline,4 doors,"$6,750",4,1.6L,130 hp
Kia,Optima LX,2016,"66,000",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$10,990",4,2.4L,185 hp
Kia,Sorento SX Limited AWD,2014,"135,998",290 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$9,995",6,3.3L,290 hp
Kia,Optima LX,2013,"113,580",200 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$7,995",4,2.4L,200 hp
Kia,Optima SX Turbo,2015,"79,077",274 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$11,117",4,2L,274 hp
Kia,Soul !,2015,"96,588",164 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$9,900",4,2L,164 hp
Kia,Sorento SX AWD,2015,"114,523",290 hp 3.3L V6,6-Speed Automatic,Gasoline,4 doors,"$11,995",6,3.3L,290 hp
Kia,Optima LX FWD,2019,"66,440",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$13,899",4,2.4L,185 hp
Kia,Sportage LX AWD,2013,"75,354",176 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$10,995",4,2.4L,176 hp
Kia,Forte EX,2014,"129,000",173 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$6,995",4,2L,173 hp
Kia,Optima LX FWD,2020,"101,989",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$12,495",4,2.4L,185 hp
Kia,Optima SX Turbo,2016,"97,772",245 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$11,999",4,2L,245 hp
Kia,Optima LX,2016,"102,061",185 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$9,400",4,2.4L,185 hp
Kia,Optima Hybrid LX,2013,"111,108",199 hp 2.4L I4 Hybrid,6-Speed Automatic,Hybrid,4 doors,"$8,596",4,2.4L,199 hp
Kia,Optima SXL Turbo,2015,"134,998",192 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$8,490",4,2.4L,192 hp
Kia,Soul +,2015,"134,965",164 hp 2L I4,6-Speed Automatic,Gasoline,4 doors,"$7,988",4,2L,164 hp
Kia,Sportage EX,2014,"100,348",182 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$10,646",4,2.4L,182 hp
Kia,Optima EX,2014,"125,506",192 hp 2.4L I4,6-Speed Automatic,Gasoline,4 doors,"$7,750",4,2.4L,192 hp
