brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price
Renault,Kangoo Maxi E Maxi Z.E.33 Panel,2019,"54,110",Electric,Automatic,Electric,4 doors," $7,555 "
Renault,Captur 1.3 TCe R.S. Line EDC Auto,2022,"6,329","I4 Petrol",Automatic,Petrol,5 doors," $21,274 "
Renault,Megane E-Tech E techno,2022,"4,857",Electric,Automatic,Electric,5 doors," $26,455 "
Renault,Zoe E Dynamique Nav (92bhp) (R90) (ZE 40),2017,"28,000",Electric,Automatic,Electric,5 doors," $7,830 "
Renault,Koleos 2.0dCi GT Line (187bhp) 4WD,2019,"34,708","I4 Diesel",Automatic,Diesel,5 doors," $19,427 "
Renault,Trafic 2.0dCi LL30 Energy 170 Sport Panel EDC auto,2019,"24,261","I4 Diesel",Automatic,Diesel,5 doors," $25,914 "
Renault,Captur 1.3 TCe S Edition (130bhp) EDC Auto,2020,"10,000","I4 Petrol",Automatic,Petrol,5 doors," $16,199 "
Renault,Clio 1.6 GT Line TomTom VVT Hatchback 5d auto,2011,"40,000","I4 Petrol",Automatic,Petrol,5 doors," $5,399 "
Renault,Austral 1.2 iconic esprit Alpine,2023,"4,185","I3 Hybrid",Automatic,Hybrid,5 doors," $35,095 "
Renault,Captur 1.6 techno (160ps) plug-in,2023,"1,296","I4 Hybrid",Automatic,Hybrid,5 doors," $22,355 "
Renault,Captur 1.5dCi Iconic EDC Auto,2018,"33,399","I4 Diesel",Automatic,Diesel,5 doors," $11,231 "
Renault,Megane E-Tech E techno,2022,"8,100",Electric,Automatic,Electric,5 doors," $25,915 "
Renault,Arkana 1.6 S Edition,2022,"20,984","I4 Hybrid",Automatic,Hybrid,5 doors," $19,964 "
Renault,Captur 1.3 TCe S Edition (140ps) EDC Auto,2021,"10,128","I4 Petrol",Automatic,Petrol,5 doors," $17,819 "
Renault,Megane 1.5dCi Signature Nav Sport Tourer EDC Auto,2017,"73,910","I4 Diesel",Automatic,Diesel,5 doors," $11,231 "
Renault,Kadjar 1.5dCi Dynamique S Nav EDC Auto,2017,"58,000","I4 Diesel",Automatic,Diesel,5 doors," $11,329 "
Renault,Clio 1.3 TCe RS Line,2020,"15,939","I4 Petrol",Automatic,Petrol,5 doors," $16,199 "
Renault,Captur 1.5dCi Dynamique S (90bhp) EDC Auto,2015,"49,706","I4 Diesel",Automatic,Diesel,5 doors," $9,179 "
Renault,Arkana 1.6 techno,2023,"1,933","I4 Hybrid",Automatic,Hybrid,5 doors," $24,838 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2020,"15,000","I4 Petrol",Automatic,Petrol,5 doors," $15,115 "
Renault,Arkana 1.6 RS Line,2022,"17,623","I4 Hybrid",Automatic,Hybrid,5 doors," $22,138 "
Renault,Zoe E i GT Line Rapid Charge,2021,"27,139",Electric,Automatic,Electric,5 doors," $12,955 "
Renault,Megane E-Tech E launch edition,2022,"2,906",Electric,Automatic,Electric,5 doors," $29,158 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2021,"23,500","I4 Petrol",Automatic,Petrol,5 doors," $15,217 "
Renault,Arkana 1.6 RS Line,2022,"29,319","I4 Hybrid",Automatic,Hybrid,5 doors," $20,519 "
Renault,Captur 1.6 techno (145ps) full,2023,"1,217","I4 Hybrid",Automatic,Hybrid,5 doors," $22,675 "
Renault,Megane E-Tech E equilibre,2023,225,Electric,Automatic,Electric,5 doors," $27,538 "
Renault,Kadjar 1.5dCi Dynamique Nav (110bhp) Station Wagon EDC Auto,2018,"72,900","I4 Diesel",Automatic,Diesel,5 doors," $10,795 "
Renault,Zoe E i Iconic (135ps) (R135)(ZE50),2020,"24,413",Electric,Automatic,Electric,5 doors," $11,880 "
Renault,Trafic 2.0dCi SL28 Energy 145 Sport (Non-Nav) EDC auto,2019,"40,450","I4 Diesel",Automatic,Diesel,5 doors," $21,595 "
Renault,Captur 1.5dCi GT Line EDC Auto,2019,"28,326","I4 Diesel",Automatic,Diesel,5 doors," $13,175 "
Renault,Arkana 1.6 RS Line,2022,"12,333","I4 Hybrid",Automatic,Hybrid,5 doors," $22,679 "
Renault,Captur 1.6 r.s. line (145ps) R.S. Line E-TECH Hybrid,2022,"11,811","I4 Hybrid",Automatic,Hybrid,5 doors," $22,138 "
Renault,Clio 1.5dCi Dynamique Nav EDC Auto,2017,"43,072","I4 Diesel",Automatic,Diesel,5 doors," $10,039 "
Renault,Zoe E i GT Line Rapid Charge,2020,"46,166",Electric,Automatic,Electric,5 doors," $11,328 "
Renault,Scenic 1.5TD Dynamique Tom Tom EDC Auto,2015,"61,000","I4 Diesel",Automatic,Diesel,5 doors," $6,966 "
Renault,Clio 1.3 TCe RS Line,2020,"12,265","I4 Petrol",Automatic,Petrol,5 doors," $16,200 "
Renault,Zoe E i Iconic (110ps) (R110)(ZE50),2020,"19,000",Electric,Automatic,Electric,5 doors," $11,875 "
Renault,Koleos 2.0dCi Iconic (175bhp) 2WD,2019,"26,122","I4 Diesel",Automatic,Diesel,5 doors," $16,739 "
Renault,Arkana 1.6 techno,2023,"2,614","I4 Hybrid",Automatic,Hybrid,5 doors," $24,838 "
Renault,Captur 1.6 techno (160ps) plug-in,2023,"1,414","I4 Hybrid",Automatic,Hybrid,5 doors," $24,298 "
Renault,Zoe E i GT Line Rapid Charge,2020,"19,811",Electric,Automatic,Electric,5 doors," $12,949 "
Renault,Captur 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2018,"20,596","I4 Diesel",Automatic,Diesel,5 doors," $12,527 "
Renault,Austral 1.2 iconic esprit Alpine,2023,"7,375","I3 Hybrid",Automatic,Hybrid,5 doors," $35,419 "
Renault,Zoe E i Play,2020,"19,400",Electric,Automatic,Electric,5 doors," $11,317 "
Renault,Zoe E Iconic (135ps) (R135)(ZE50) Boost Charge,2022,"11,897",Electric,Automatic,Electric,5 doors," $19,111 "
Renault,Captur 1.5dCi Iconic (90bhp) ENERGY (s/s) EDC Auto,2019,"27,255","I4 Diesel",Automatic,Diesel,5 doors," $12,690 "
Renault,Kangoo Maxi E LL21 i Z.E. 33 Business Panel,2020,"24,000",Electric,Automatic,Electric,6 doors," $10,795 "
Renault,Captur 1.2 Dynamique Nav,2016,"32,746","I4 Petrol",Automatic,Petrol,5 doors," $9,709 "
Renault,Koleos 1.8dCi GT Line,2020,"31,079","I4 Diesel",Automatic,Diesel,5 doors," $18,349 "
Renault,Kadjar 1.3 TCe Iconic (140bhp) 1332cc EDC Auto,2020,"44,912","I4 Petrol",Automatic,Petrol,5 doors," $13,716 "
Renault,Zoe E Dynamique Nav,2015,"37,000",Electric,Automatic,Electric,5 doors," $5,935 "
Renault,Clio 1.6 Turbo Renaultsport Nav Lux,2016,"41,137","I4 Petrol",Automatic,Petrol,5 doors," $11,880 "
Renault,Zoe E i GT Line,2020,"8,854",Electric,Automatic,Electric,5 doors," $14,038 "
Renault,Captur 1.6 Rive Gauche SE E-Tech full hybrid,2022,"18,764","I4 Hybrid",Automatic,Hybrid,5 doors," $19,958 "
Renault,Captur 1.3 TCe S Edition (130bhp) EDC Auto,2020,"20,334","I4 Petrol",Automatic,Petrol,5 doors," $15,336 "
Renault,Clio 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2017,"51,000","I4 Diesel",Automatic,Diesel,5 doors," $10,189 "
Renault,Captur 1.6 techno (160ps) plug-in,2022,"10,165","I4 Hybrid",Automatic,Hybrid,5 doors," $19,667 "
Renault,Megane E-Tech E equilibre,2023,"3,001",Electric,Automatic,Electric,5 doors," $26,459 "
Renault,Arkana 1.6 E-Tech Engineered,2023,"5,316","I4 Hybrid",Automatic,Hybrid,5 doors," $25,918 "
Renault,Captur 1.3 TCe S Edition (140ps) EDC Auto,2021,"13,420","I4 Petrol",Automatic,Petrol,5 doors," $17,279 "
Renault,Captur 1.6 S Edition,2020,"12,336","I4 Hybrid",Automatic,Hybrid,5 doors," $18,845 "
Renault,Clio 1.3 TCe RS Line,2020,"3,928","I4 Petrol",Automatic,Petrol,5 doors," $17,818 "
Renault,Zoe E i Iconic (110ps) (R110)(ZE50),2020,"16,952",Electric,Automatic,Electric,5 doors," $12,204 "
Renault,Arkana 1.3 TCe S Edition,2021,"16,916","I4 Hybrid",Automatic,Hybrid,5 doors," $20,839 "
Renault,Captur 1.6 techno (160ps) plug-in,2023,"4,720","I4 Hybrid",Automatic,Hybrid,5 doors," $22,251 "
Renault,Captur 1.5dCi Iconic EDC Auto,2018,"8,889","I4 Diesel",Automatic,Diesel,5 doors," $13,235 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2020,"8,605","I4 Petrol",Automatic,Petrol,5 doors," $15,659 "
Renault,Arkana 1.3 TCe RS Line,2022,"8,685","I4 Hybrid",Automatic,Hybrid,5 doors," $23,166 "
Renault,Captur 1.3 TCe S Edition (130bhp) EDC Auto,2020,"13,723","I4 Petrol",Automatic,Petrol,5 doors," $16,092 "
Renault,Zoe E Dynamique Intens,2015,"54,000",Electric,Automatic,Electric,5 doors," $5,935 "
Renault,Zoe E i GT Line Rapid Charge,2021,"15,137",Electric,Automatic,Electric,5 doors," $14,039 "
Renault,Captur 1.6 r.s. line (145ps) R.S. Line E-TECH Hybrid,2022,"11,657","I4 Hybrid",Automatic,Hybrid,5 doors," $21,589 "
Renault,Zoe E i GT Line,2020,"33,194",Electric,Automatic,Electric,5 doors," $11,448 "
Renault,Zoe E i GT Line,2020,"38,000",Electric,Automatic,Electric,5 doors," $11,335 "
Renault,Captur 1.5dCi Iconic (115bhp) EDC Auto,2020,"24,229","I4 Diesel",Automatic,Diesel,5 doors," $14,893 "
Renault,Captur 1.5dCi Iconic (90bhp) ENERGY (s/s) EDC Auto,2019,"6,300","I4 Diesel",Automatic,Diesel,5 doors," $13,813 "
Renault,Kadjar 1.5dCi Signature Nav EDC Auto,2016,"87,681","I4 Diesel",Automatic,Diesel,5 doors," $10,367 "
Renault,Zoe E Dynamique Nav,2015,"23,749",Electric,Automatic,Electric,5 doors," $6,469 "
Renault,Arkana 1.6 esprit Alpine,2023,"2,199","I4 Hybrid",Automatic,Hybrid,5 doors," $29,615 "
Renault,Austral 1.2 iconic esprit Alpine,2023,"5,000","I3 Hybrid",Automatic,Hybrid,5 doors," $36,715 "
Renault,Captur 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2016,"27,541","I4 Diesel",Automatic,Diesel,5 doors," $11,232 "
Renault,Clio 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2017,"33,280","I4 Diesel",Automatic,Diesel,5 doors," $11,339 "
Renault,Zoe E i GT Line Rapid Charge,2021,"11,097",Electric,Automatic,Electric,5 doors," $14,575 "
Renault,Clio 1.6 Turbo Renaultsport Nav 220 Trophy,2017,"59,144","I4 Petrol",Automatic,Petrol,5 doors," $12,949 "
Renault,Zoe E Dynamique Nav (88bhp),2016,"32,000",Electric,Automatic,Electric,5 doors," $7,015 "
Renault,Clio 1.5dCi Dynamique S (MediaNav) EDC Auto,2013,"52,335","I4 Diesel",Automatic,Diesel,5 doors," $7,559 "
Renault,Grand Modus 1.6 Dynamique,2011,"55,133","I4 Petrol",Automatic,Petrol,5 doors," $4,099 "
Renault,Captur 1.5dCi Dynamique Nav (90bhp) EDC Auto,2016,"65,000","I4 Diesel",Automatic,Diesel,5 doors," $9,169 "
Renault,Captur 1.2 TCe Dynamique Nav EDC Auto,2018,"22,881","I4 Petrol",Automatic,Petrol,5 doors," $12,682 "
Renault,Zoe E i GT Line Rapid Charge,2020,"11,789",Electric,Automatic,Electric,5 doors," $13,489 "
Renault,Clio 1.5dCi Iconic (90ps) (s/s) EDC Auto,2019,"31,000","I4 Diesel",Automatic,Diesel,5 doors," $12,415 "
Renault,Captur 1.6 Rive Gauche SE E-Tech full hybrid,2022,"9,974","I4 Hybrid",Automatic,Hybrid,5 doors," $21,055 "
Renault,Captur 1.3 TCe S Edition (140ps) EDC Auto,2021,"14,558","I4 Petrol",Automatic,Petrol,5 doors," $17,707 "
Renault,Captur 1.3 TCe S Edition (140ps) EDC Auto,2021,"17,861","I4 Petrol",Automatic,Petrol,5 doors," $17,279 "
Renault,Kangoo Maxi E Maxi Z.E.33 Panel,2018,"21,330",Electric,Automatic,Electric,4 doors," $7,555 "
Renault,Captur 1.5dCi Dynamique S (90bhp) EDC Auto,2015,"79,282","I4 Diesel",Automatic,Diesel,5 doors," $7,938 "
Renault,Kadjar 1.5dCi Dynamique S Nav EDC Auto,2017,"57,700","I4 Diesel",Automatic,Diesel,5 doors," $11,329 "
Renault,Arkana 1.6 S Edition,2022,"20,809","I4 Hybrid",Automatic,Hybrid,5 doors," $20,245 "
Renault,Austral 1.2 techno,2023,"13,704","I3 Hybrid",Automatic,Hybrid,5 doors," $32,398 "
Renault,Arkana 1.6 techno,2022,"6,437","I4 Hybrid",Automatic,Hybrid,5 doors," $23,641 "
Renault,Captur 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2016,"33,994","I4 Diesel",Automatic,Diesel,5 doors," $10,778 "
Renault,Koleos 1.8dCi Iconic,2020,"44,448","I4 Diesel",Automatic,Diesel,5 doors," $15,796 "
Renault,Clio 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2016,"14,356","I4 Diesel",Automatic,Diesel,5 doors," $11,869 "
Renault,Zoe E i Iconic (110ps) (R110)(ZE50),2020,"58,575",Electric,Automatic,Electric,5 doors," $9,179 "
Renault,Kadjar 1.3 TCe S Edition (140bhp) EDC Auto,2019,"38,000","I4 Petrol",Automatic,Petrol,5 doors," $14,575 "
Renault,Megane E-Tech E iconic,2023,"6,138",Electric,Automatic,Electric,5 doors," $28,784 "
Renault,Megane 1.3 TCe Iconic Hatchback EDC Auto,2019,"18,629","I4 Petrol",Automatic,Petrol,5 doors," $15,066 "
Renault,Captur 1.3 TCe R.S. Line EDC Auto,2022,"4,800","I4 Petrol",Automatic,Petrol,5 doors," $21,055 "
Renault,Scenic 1.5dCi Dynamique Nav EDC Auto,2018,"54,444","I4 Diesel",Automatic,Diesel,5 doors," $14,029 "
Renault,Clio 1.6 Techno,2022,"4,721","I4 Hybrid",Automatic,Hybrid,5 doors," $18,359 "
Renault,Scenic 1.5TD Dynamique Tom Tom EDC Auto,2015,"90,000","I4 Diesel",Automatic,Diesel,5 doors," $5,507 "
Renault,Austral 1.2 techno,2023,"15,742","I3 Hybrid",Automatic,Hybrid,5 doors," $32,398 "
Renault,Arkana 1.6 S Edition,2022,"7,401","I4 Hybrid",Automatic,Hybrid,5 doors," $21,330 "
Renault,Austral 1.2 techno esprit Alpine,2023,"10,725","I3 Hybrid",Automatic,Hybrid,5 doors," $34,015 "
Renault,Captur 1.5dCi Dynamique S (90bhp) (s/s) EDC Auto,2014,"94,832","I4 Diesel",Automatic,Diesel,5 doors," $7,009 "
Renault,Clio 1.5TD Dynamique (MediaNav) EDC Auto,2014,"113,000","I4 Diesel",Automatic,Diesel,5 doors," $4,848 "
Renault,Zoe E Dynamique Nav (88bhp),2016,"36,472",Electric,Automatic,Electric,5 doors," $6,470 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2020,"26,000","I4 Petrol",Automatic,Petrol,5 doors," $14,579 "
Renault,Clio 1.5dCi GT Line EDC Auto,2018,"1,290","I4 Diesel",Automatic,Diesel,5 doors," $13,499 "
Renault,Captur 1.5dCi Dynamique S (90bhp) EDC Auto,2014,"63,565","I4 Diesel",Automatic,Diesel,5 doors," $8,629 "
Renault,Kadjar 1.3 TCe GT Line (140bhp) 1332cc EDC Auto,2020,"11,436","I4 Petrol",Automatic,Petrol,5 doors," $16,933 "
Renault,Austral 1.2 iconic esprit Alpine,2023,"4,030","I3 Hybrid",Automatic,Hybrid,5 doors," $37,530 "
Renault,Grand Modus 1.6 Dynamique,2011,"74,286","I4 Petrol",Automatic,Petrol,5 doors," $3,568 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2020,"5,901","I4 Petrol",Automatic,Petrol,5 doors," $15,979 "
Renault,Zoe E Iconic (135ps) (R135)(ZE50) Boost Charge,2023,"8,769",Electric,Automatic,Electric,5 doors," $19,435 "
Renault,Captur 1.3 TCe S Edition (130bhp) EDC Auto,2020,"15,218","I4 Petrol",Automatic,Petrol,5 doors," $15,985 "
Renault,Zoe E i GT Line Rapid Charge,2020,"58,000",Electric,Automatic,Electric,5 doors," $10,800 "
Renault,Zoe E Dynamique Nav (110ps) (R110)(ZE40),2019,"44,851",Electric,Automatic,Electric,5 doors," $8,638 "
Renault,Kangoo Maxi E Maxi Z.E.33 Panel,2019,"22,000",Electric,Automatic,Electric,4 doors," $8,635 "
Renault,Arkana 1.6 S Edition,2021,"12,144","I4 Hybrid",Automatic,Hybrid,5 doors," $20,250 "
Renault,Kadjar 1.5dCi Dynamique S Nav EDC Auto,2017,"65,760","I4 Diesel",Automatic,Diesel,5 doors," $10,970 "
Renault,Kadjar 1.3 TCe Iconic (140bhp) 1333cc EDC Auto,2021,"3,907","I4 Petrol",Automatic,Petrol,5 doors," $18,358 "
Renault,Captur 1.3 TCe Iconic (150bhp) (s/s) EDC Auto,2020,"10,216","I4 Petrol",Automatic,Petrol,5 doors," $14,472 "
Renault,Clio 1.0 TCe Iconic (100bhp) CVT,2020,"24,000","I3 Petrol",Automatic,Petrol,5 doors," $13,283 "
Renault,Captur 1.3 TCe Iconic (150bhp) (s/s) EDC Auto,2019,"21,576","I4 Petrol",Automatic,Petrol,5 doors," $12,739 "
Renault,Captur 1.6 techno (160ps) plug-in,2023,"5,001","I4 Hybrid",Automatic,Hybrid,5 doors," $22,679 "
Renault,Clio 1.6 Iconic Edition,2022,"4,228","I4 Hybrid",Automatic,Hybrid,5 doors," $18,646 "
Renault,Arkana 1.6 E-Tech Engineered,2023,"10,511","I4 Hybrid",Automatic,Hybrid,5 doors," $24,623 "
Renault,Kadjar 1.3 TCe Iconic (140bhp) 1332cc EDC Auto,2020,"19,000","I4 Petrol",Automatic,Petrol,5 doors," $15,547 "
Renault,Arkana 1.6 E-Tech Engineered,2023,"1,516","I4 Hybrid",Automatic,Hybrid,5 doors," $26,998 "
Renault,Captur 1.3 TCe S Edition (140ps) EDC Auto,2021,"13,773","I4 Petrol",Automatic,Petrol,5 doors," $17,707 "
Renault,Clio 1.6 Evolution,2023,931,"I4 Hybrid",Automatic,Hybrid,5 doors," $20,515 "
Renault,Clio 1.6 Initiale TomTom,2010,"68,000","I4 Petrol",Automatic,Petrol,5 doors," $4,639 "
Renault,Arkana 1.3 TCe S Edition,2021,"15,367","I4 Hybrid",Automatic,Hybrid,5 doors," $21,595 "
Renault,Arkana 1.6 esprit Alpine,2023,"4,000","I4 Hybrid",Automatic,Hybrid,5 doors," $28,515 "
Renault,Kangoo Maxi E Maxi Z.E.33 Panel,2018,"17,200",Electric,Automatic,Electric,4 doors," $8,370 "
Renault,Zoe E Iconic (135ps) (R135)(ZE50) Boost Charge,2022,"3,976",Electric,Automatic,Electric,5 doors," $19,415 "
Renault,Kadjar 1.3 TCe S Edition (140bhp) 1332cc EDC Auto,2020,"16,449","I4 Petrol",Automatic,Petrol,5 doors," $16,729 "
Renault,Arkana 1.6 S Edition,2021,"9,787","I4 Hybrid",Automatic,Hybrid,5 doors," $21,058 "
Renault,Arkana 1.6 S Edition,2022,"15,253","I4 Hybrid",Automatic,Hybrid,5 doors," $20,747 "
Renault,Clio 1.5dCi Dynamique S (MediaNav) EDC Auto,2014,"40,044","I4 Diesel",Automatic,Diesel,5 doors," $9,179 "
Renault,Trafic 2.0dCi SL28 Energy 145 Sport,2020,"80,000","I4 Diesel",Automatic,Diesel,5 doors," $16,189 "
Renault,Megane E-Tech E techno,2022,"7,142",Electric,Automatic,Electric,5 doors," $26,455 "
Renault,Zoe E i GT Line,2020,"16,024",Electric,Automatic,Electric,5 doors," $13,067 "
Renault,Kadjar 1.3 TCe Iconic (140bhp) 1333cc EDC Auto,2021,"6,625","I4 Petrol",Automatic,Petrol,5 doors," $17,279 "
Renault,Zoe E Iconic (135ps) (R135)(ZE50) Boost Charge,2022,"7,885",Electric,Automatic,Electric,5 doors," $19,435 "
Renault,Captur 1.5dCi GT Line EDC Auto,2019,"19,510","I4 Diesel",Automatic,Diesel,5 doors," $13,770 "
Renault,Clio 1.6 Esprit Alpine,2023,"1,985","I4 Hybrid",Automatic,Hybrid,5 doors," $23,539 "
Renault,Grand Modus 1.6 Dynamique,2011,"29,000","I4 Petrol",Automatic,Petrol,5 doors," $4,746 "
Renault,Kadjar 1.3 TCe GT Line (140bhp) 1332cc EDC Auto,2020,"3,439","I4 Petrol",Automatic,Petrol,5 doors," $18,703 "
Renault,Zoe E Business Rapid Charge,2022,"19,645",Electric,Automatic,Electric,2 doors," $13,498 "
Renault,Kangoo Maxi E Maxi Z.E.33 Panel,2019,"23,000",Electric,Automatic,Electric,4 doors," $8,635 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2021,"40,267","I4 Petrol",Automatic,Petrol,5 doors," $14,362 "
Renault,Zoe E Iconic (135ps) (R135)(ZE50) Boost Charge,2022,"7,975",Electric,Automatic,Electric,5 doors," $19,435 "
Renault,Captur 1.6 techno (145ps) full,2023,"1,327","I4 Hybrid",Automatic,Hybrid,5 doors," $23,758 "
Renault,Captur 1.3 TCe GT Line (150bhp) EDC Auto,2019,"24,881","I4 Petrol",Automatic,Petrol,5 doors," $14,359 "
Renault,Captur 1.5dCi Dynamique S Nav (90bhp) EDC Auto,2016,"71,878","I4 Diesel",Automatic,Diesel,5 doors," $8,639 "
Renault,Megane E-Tech E equilibre,2023,"2,699",Electric,Automatic,Electric,5 doors," $26,998 "
Renault,Zoe E Dynamique Nav (110ps) (R110)(ZE40),2019,"20,000",Electric,Automatic,Electric,5 doors," $9,027 "
Renault,Clio 1.6 Initiale TomTom,2010,"53,775","I4 Petrol",Automatic,Petrol,5 doors," $5,287 "
Renault,Captur 1.5dCi Dynamique S Nav (90bhp) ENERGY (s/s) EDC Auto,2017,"67,000","I4 Diesel",Automatic,Diesel,5 doors," $9,709 "
Renault,Megane E-Tech E launch edition,2022,"9,941",Electric,Automatic,Electric,5 doors," $28,078 "
Renault,Zoe E Dynamique Nav (110ps) (R110)(ZE40),2019,"14,700",Electric,Automatic,Electric,5 doors," $9,499 "
Renault,Megane E-Tech E techno+,2023,"2,613",Electric,Automatic,Electric,5 doors," $29,087 "
Renault,Grand Scenic 1.5dCi Dynamique Nav EDC Auto,2016,"37,777","I4 Diesel",Automatic,Diesel,5 doors," $9,666 "
Renault,Kadjar 1.5dCi Signature Nav EDC Auto,2017,"48,658","I4 Diesel",Automatic,Diesel,5 doors," $12,420 "
Renault,Captur 1.6 S Edition (160ps) PHEV,2021,"11,293","I4 Hybrid",Automatic,Hybrid,5 doors," $20,194 "
Renault,Clio 1.6 Esprit Alpine,2023,"2,351","I4 Hybrid",Automatic,Hybrid,5 doors," $23,539 "
Renault,Kadjar 1.5dCi Dynamique Nav EDC Auto,2017,"85,844","I4 Diesel",Automatic,Diesel,5 doors," $9,719 "
Renault,Kadjar 1.5dCi Dynamique Nav (110bhp) Station Wagon EDC Auto,2018,"73,255","I4 Diesel",Automatic,Diesel,5 doors," $10,789 "
Renault,Captur 1.5dCi Dynamique S (90bhp) EDC Auto,2014,"46,000","I4 Diesel",Automatic,Diesel,5 doors," $9,180 "
Renault,Austral 1.2 iconic esprit Alpine,2023,"1,500","I3 Hybrid",Automatic,Hybrid,5 doors," $38,875 "
Renault,Austral 1.2 iconic esprit Alpine,2023,"2,048","I3 Hybrid",Automatic,Hybrid,5 doors," $37,039 "
Renault,Arkana 1.6 RS Line,2023,"3,537","I4 Hybrid",Automatic,Hybrid,5 doors," $26,995 "
Renault,Clio 1.6 Esprit Alpine,2023,"2,451","I4 Hybrid",Automatic,Hybrid,5 doors," $23,539 "
Renault,Kadjar 1.5dCi Dynamique S Nav EDC Auto,2016,"74,000","I4 Diesel",Automatic,Diesel,5 doors," $10,255 "
Renault,Kadjar 1.5dCi Dynamique S Nav EDC Auto,2016,"40,724","I4 Diesel",Automatic,Diesel,5 doors," $11,879 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2020,"14,612","I4 Petrol",Automatic,Petrol,5 doors," $15,439 "
Renault,Zoe E i GT Line Rapid Charge,2021,"17,500",Electric,Automatic,Electric,5 doors," $13,830 "
Renault,Koleos 2.0dCi Dynamique S Nav X-Tronic,2018,"44,512","I4 Diesel",Automatic,Diesel,5 doors," $15,606 "
Renault,Kadjar 1.3 TCe S Edition (140bhp) 1332cc EDC Auto,2020,"17,432","I4 Petrol",Automatic,Petrol,5 doors," $16,729 "
Renault,Kangoo E ML20 i Z.E. 33 Business+,2020,"23,144",Electric,Automatic,Electric,5 doors," $9,169 "
Renault,Captur 1.6 techno (160ps) plug-in,2023,"9,507","I4 Hybrid",Automatic,Hybrid,5 doors," $23,218 "
Renault,Captur 1.3 TCe S Edition (130bhp) EDC Auto,2020,"23,492","I4 Petrol",Automatic,Petrol,5 doors," $16,198 "
Renault,Captur 1.6 E-TECH Launch Edition,2021,"15,754","I4 Hybrid",Automatic,Hybrid,5 doors," $21,058 "
Renault,Captur 1.3 TCe Iconic (130bhp) EDC Auto,2020,"23,159","I4 Petrol",Automatic,Petrol,5 doors," $14,795 "
Renault,Clio 1.5dCi Dynamique S (MediaNav) EDC Auto,2014,"48,150","I4 Diesel",Automatic,Diesel,5 doors," $8,629 "
Renault,Zoe E i Iconic (135ps) (R135)(ZE50),2021,"23,269",Electric,Automatic,Electric,5 doors," $13,023 "
Renault,Megane E-Tech E iconic,2023,"4,165",Electric,Automatic,Electric,5 doors," $30,235 "
Renault,Kadjar 1.3 TCe GT Line (140bhp) 1332cc EDC Auto,2020,"13,369","I4 Petrol",Automatic,Petrol,5 doors," $17,052 "
Renault,Clio 1.2 TCe GT Line Nav,2016,"43,000","I4 Petrol",Automatic,Petrol,5 doors," $9,439 "
Renault,Megane E-Tech E launch edition,2022,"5,000",Electric,Automatic,Electric,5 doors," $30,235 "
Renault,Zoe E GT Line,2021,"23,000",Electric,Automatic,Electric,5 doors," $13,495 "
Renault,Megane 1.5dCi Dynamique Nav Hatchback EDC Auto,2018,"62,569","I4 Diesel",Automatic,Diesel,5 doors," $10,147 "
Renault,Captur 1.3 TCe S Edition (140ps) EDC Auto,2021,"13,889","I4 Petrol",Automatic,Petrol,5 doors," $17,593 "
