brand,model,engine,nb of doors,year,transmission,price,fuel,kilometer
Kia,Optima LX FWD,185 hp 2.4L I4,4 doors,2020,Automatic,"$14,650",Gasoline,"68,987 mi"
Kia,Optima LX FWD,185 hp 2.4L I4,4 doors,2020,Automatic,"$14,590",Gasoline,"50,974 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2020,Automatic,"$15,944",Gasoline,"57,065 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2023,Automatic,"$16,599",Gasoline,"21,011 mi"
Kia,Sportage LX FWD,187 hp 2.5L I4,4 doors,2023,Automatic,"$19,320",Gasoline,"21,741 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2021,Automatic,"$16,949",Gasoline,"14,165 mi"
Kia,Sportage LX FWD,181 hp 2.4L I4,4 doors,2020,Automatic,"$15,989",Gasoline,"51,516 mi"
Kia,Sorento LX FWD,191 hp 2.5L I4,4 doors,2022,Automatic,"$18,977",Gasoline,"63,897 mi"
Kia,Sorento LX FWD,191 hp 2.5L I4,4 doors,2023,Automatic,"$21,973",Gasoline,"22,697 mi"
Kia,Sorento LX FWD,185 hp 2.4L I4,4 doors,2018,Automatic,"$14,026",Gasoline,"71,610 mi"
Kia,Soul EX FWD,147 hp 2L I4,4 doors,2020,Automatic,"$15,998",Gasoline,"46,122 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2019,Automatic,"$11,990",Gasoline,"65,786 mi"
Kia,Optima EX Turbo,274 hp 2L I4,4 doors,2012,Automatic,"$8,222",Gasoline,"103,510 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2023,Automatic,"$16,896",Gasoline,"15,948 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2020,Automatic,"$16,987",Gasoline,"27,252 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2022,Automatic,"$16,995",Gasoline,"34,299 mi"
Kia,Sorento SX AWD,281 hp 2.5L I4,4 doors,2023,Automatic,"$35,500",Gasoline,"13,059 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Automatic,"$15,493",Gasoline,"14,040 mi"
Kia,Seltos S AWD,146 hp 2L I4,4 doors,2022,Automatic,"$19,211",Gasoline,"41,817 mi"
Kia,Optima EX,192 hp 2.4L I4,4 doors,2015,Automatic,"$11,990",Gasoline,"104,460 mi"
Kia,Forte EX,173 hp 2L I4,4 doors,2014,Automatic,"$7,233",Gasoline,"114,170 mi"
Kia,K5 LXS FWD,180 hp 1.6L I4,4 doors,2021,Automatic,"$19,997",Gasoline,"66,197 mi"
Kia,Forte EX,156 hp 2L I4,4 doors,2012,Automatic,"$7,988",Gasoline,"44,025 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2021,Automatic,"$15,027",Gasoline,"53,031 mi"
Kia,Sorento SX AWD,281 hp 2.5L I4,4 doors,2023,Automatic,"$36,126",Gasoline,"5,810 mi"
Kia,Sportage LX AWD,181 hp 2.4L I4,4 doors,2020,Automatic,"$19,980",Gasoline,"21,656 mi"
Kia,Sportage LX AWD,181 hp 2.4L I4,4 doors,2018,Automatic,"$16,977",Gasoline,"51,651 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2023,Automatic,"$20,633",Gasoline,"10,495 mi"
Kia,Forte LX,147 hp 2L I4,4 doors,2017,Automatic,"$9,995",Gasoline,"80,806 mi"
Kia,Sorento LX FWD,191 hp 2.5L I4,4 doors,2022,Automatic,"$23,984",Gasoline,"38,837 mi"
Kia,Rio LX FWD,120 hp 1.6L I4,4 doors,2023,Automatic,"$15,995",Gasoline,"12,119 mi"
Kia,EV6 Wind AWD,Electric,4 doors,2022,Automatic,"$26,892",Electric,"10,853 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2023,Automatic,"$18,300",Gasoline,"25,465 mi"
Kia,EV6 Wind AWD,Electric,4 doors,2022,Automatic,"$28,500",Electric,"7,118 mi"
Kia,EV6 Light RWD,Electric,4 doors,2023,Automatic,"$35,997",Electric,"4,994 mi"
Kia,Forte EX,173 hp 2L I4,4 doors,2014,Automatic,"$7,999",Gasoline,"110,183 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2024,Automatic,"$18,900",Gasoline,"2,029 mi"
Kia,Sorento LX AWD,191 hp 2.5L I4,4 doors,2022,Automatic,"$24,200",Gasoline,"50,260 mi"
Kia,Soul GT-Line FWD,147 hp 2L I4,4 doors,2021,Automatic,"$19,002",Gasoline,"26,804 mi"
Kia,Forte Koup EX,173 hp 2L I4,2 doors,2014,Automatic,"$7,950",Gasoline,"111,900 mi"
Kia,Niro Hybrid Plug-In EX Premium FWD,139 hp 1.6L I4 Hybrid,4 doors,2022,Automatic,"$26,985",Hybrid,"32,947 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2020,Automatic,"$15,544",Gasoline,"15,266 mi"
Kia,Soul GT-Line FWD,147 hp 2L I4,4 doors,2023,Automatic,"$20,988",Gasoline,"14,455 mi"
Kia,Telluride SX-X-Pro AWD,291 hp 3.8L V6,4 doors,2023,Automatic,"$48,500",Gasoline,"7,321 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2017,Automatic,"$10,491",Gasoline,"61,555 mi"
Kia,Optima SX,274 hp 2L I4,4 doors,2013,Automatic,"$11,995",Gasoline,"62,000 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Automatic,"$14,999",Gasoline,"33,437 mi"
Kia,Sorento SX FWD,281 hp 2.5L I4,4 doors,2023,Automatic,"$33,725",Gasoline,"11,227 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2020,Automatic,"$12,900",Gasoline,"68,564 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2021,Automatic,"$12,491",Gasoline,"73,188 mi"
Kia,Sorento Hybrid S AWD,1.6L I4 Hybrid,4 doors,2022,Automatic,"$28,750",Hybrid,"36,500 mi"
Kia,Sorento Hybrid Plug-In SX AWD,1.6L I4 Hybrid,4 doors,2022,Automatic,"$36,500",Hybrid,"25,608 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Automatic,"$13,995",Gasoline,"57,865 mi"
Kia,Sorento LX 4WD,2.4L I4,4 doors,2012,Automatic,"$5,995",Gasoline,"156,135 mi"
Kia,Forte GT-Line FWD,147 hp 2L I4,4 doors,2023,Automatic,"$20,736",Gasoline,"10,426 mi"
Kia,Sorento LX FWD,185 hp 2.4L I4,4 doors,2017,Automatic,"$14,000",Gasoline,"76,865 mi"
Kia,Sorento LX AWD,191 hp 2.5L I4,4 doors,2021,Automatic,"$21,596",Gasoline,"26,207 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2018,Automatic,"$7,900",Gasoline,"131,788 mi"
Kia,Sorento LX,191 hp 2.4L I4,4 doors,2014,Automatic,"$6,990",Gasoline,"142,492 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$11,952",Gasoline,"56,100 mi"
Kia,Forte GT Line FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$15,916",Gasoline,"60,116 mi"
Kia,Seltos LX AWD,146 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$18,500",Gasoline,"59,107 mi"
Kia,Seltos EX AWD,146 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$23,481",Gasoline,"11,253 mi"
Kia,Forte GT-Line FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$20,000",Gasoline,"9,226 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$11,995",Gasoline,"102,096 mi"
Kia,Seltos S AWD,146 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$18,337",Gasoline,"34,583 mi"
Kia,Rio LX FWD,120 hp 1.6L I4,4 doors,2020,Continuously Variable Transmission,"$9,995",Gasoline,"81,928 mi"
Kia,Forte LX FWD,147 hp 2L I4,4 doors,2024,Continuously Variable Transmission,"$19,995",Gasoline,"9,122 mi"
Kia,Forte EX FWD,147 hp 2L I4,4 doors,2019,Continuously Variable Transmission,"$15,047",Gasoline,"39,370 mi"
Kia,Seltos S FWD,146 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$21,811",Gasoline,"9,218 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$18,980",Gasoline,"14,200 mi"
Kia,Seltos S FWD,146 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$22,965",Gasoline,"8,118 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2019,Continuously Variable Transmission,"$16,000",Gasoline,"38,110 mi"
Kia,Rio S FWD,120 hp 1.6L I4,4 doors,2021,Continuously Variable Transmission,"$16,999",Gasoline,"23,444 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$13,899",Gasoline,"53,549 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$16,442",Gasoline,"22,828 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$13,997",Gasoline,"67,303 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$15,491",Gasoline,"67,178 mi"
Kia,Soul GT-Line FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$21,500",Gasoline,"2,835 mi"
Kia,Rio LX FWD,120 hp 1.6L I4,4 doors,2020,Continuously Variable Transmission,"$14,962",Gasoline,"33,950 mi"
Kia,Soul EX FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$18,502",Gasoline,"12,028 mi"
Kia,Seltos EX AWD,146 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$19,728",Gasoline,"33,000 mi"
Kia,Soul EX FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$18,995",Gasoline,"28,605 mi"
Kia,Seltos S FWD,146 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$17,049",Gasoline,"58,819 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$12,242",Gasoline,"70,937 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$10,995",Gasoline,"87,004 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$17,317",Gasoline,"16,783 mi"
Kia,Rio S FWD,120 hp 1.6L I4,4 doors,2022,Continuously Variable Transmission,"$15,900",Gasoline,"37,596 mi"
Kia,Seltos EX AWD,146 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$20,295",Gasoline,"23,227 mi"
Kia,Seltos S FWD,146 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$16,296",Gasoline,"67,055 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$18,190",Gasoline,"26,701 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$16,100",Gasoline,"60,698 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$17,067",Gasoline,"51,915 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$15,500",Gasoline,"83,989 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$17,798",Gasoline,"39,452 mi"
Kia,Rio S FWD,120 hp 1.6L I4,4 doors,2021,Continuously Variable Transmission,"$15,890",Gasoline,"41,231 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$15,350",Gasoline,"57,591 mi"
Kia,Seltos S AWD,146 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$24,900",Gasoline,"5,002 mi"
Kia,Rio S FWD,120 hp 1.6L I4,4 doors,2022,Continuously Variable Transmission,"$16,188",Gasoline,"41,633 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$13,490",Gasoline,"92,336 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$14,700",Gasoline,"37,502 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$13,490",Gasoline,"91,859 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$12,998",Gasoline,"36,200 mi"
Kia,Rio LX FWD,120 hp 1.6L I4,4 doors,2023,Continuously Variable Transmission,"$15,995",Gasoline,"4,335 mi"
Kia,Forte FE FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$14,995",Gasoline,"31,759 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$14,845",Gasoline,"28,514 mi"
Kia,Forte GT-Line FWD,147 hp 2L I4,4 doors,2024,Continuously Variable Transmission,"$24,020",Gasoline,"4,090 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$15,988",Gasoline,"50,361 mi"
Kia,Forte GT-Line FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$18,226",Gasoline,"31,587 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$19,600",Gasoline,"26,444 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$16,390",Gasoline,"27,353 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$19,333",Gasoline,"14,032 mi"
Kia,Rio S FWD,120 hp 1.6L I4,4 doors,2022,Continuously Variable Transmission,"$14,699",Gasoline,"14,821 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$18,658",Gasoline,"11,472 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$16,499",Gasoline,"24,295 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$16,300",Gasoline,"28,711 mi"
Kia,Forte LX FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$18,040",Gasoline,"5,001 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$13,490",Gasoline,"98,931 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$13,999",Gasoline,"60,391 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2019,Continuously Variable Transmission,"$15,040",Gasoline,"43,114 mi"
Kia,Soul S FWD,147 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$17,987",Gasoline,"9,814 mi"
Kia,Soul GT-Line FWD,147 hp 2L I4,4 doors,2023,Continuously Variable Transmission,"$21,995",Gasoline,"11,983 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$13,990",Gasoline,"89,625 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$17,495",Gasoline,"31,643 mi"
Kia,Forte LXS FWD,147 hp 2L I4,4 doors,2021,Continuously Variable Transmission,"$16,050",Gasoline,"34,056 mi"
Kia,Rio LX,110 hp 1.6L I4,4 doors,2011,Manual,"$4,750",Gasoline,"63,378 mi"
Kia,Soul LX FWD,147 hp 2L I4,4 doors,2021,Manual,"$13,498",Gasoline,"12,663 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2017,Manual,"$5,000",Gasoline,"135,290 mi"
Kia,Soul Base,1.6L I4,4 doors,2013,Manual,"$3,995",Gasoline,"159,900 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2016,Manual,"$7,995",Gasoline,"94,895 mi"
Kia,Soul Base,1.6L I4,4 doors,2013,Manual,"$4,850",Gasoline,"133,432 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2015,Manual,"$7,213",Gasoline,"83,151 mi"
Kia,Forte GT FWD,201 hp 1.6L I4,4 doors,2022,Manual,"$20,985",Gasoline,"18,410 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2016,Manual,"$4,995",Gasoline,"141,599 mi"
Kia,Forte LX,156 hp 2L I4,4 doors,2012,Manual,"$5,550",Gasoline,"156,681 mi"
Kia,Soul Base,130 hp 1.6L I4,4 doors,2014,Manual,"$6,995",Gasoline,"96,561 mi"
Honda,CR-V Touring FWD,190 hp 1.5L I4,4 doors,2019,Automatic,"$16,999",Gasoline,"72,167 mi"
Honda,Civic EX,140 hp 1.8L I4,4 doors,2009,5-Speed Automatic,"$6,499",Gasoline,"109,536 mi"
Honda,Fit Sport,109 hp 1.5L I4,4 doors,2008,Automatic,"$2,995",Gasoline,"185,535 mi"
Honda,Civic LX,140 hp 1.8L I4,4 doors,2008,5-Speed Automatic Overdrive,"$5,800",Gasoline,"106,000 mi"
Honda,Civic LX,143 hp 1.8L I4,4 doors,2014,Automatic,"$7,000",Gasoline,"172,940 mi"
Honda,Accord EX-L,190 hp 2.4L I4,4 doors,2009,Automatic,"$6,991",Gasoline,"123,130 mi"
Honda,Accord LX V6,240 hp 3L V6,4 doors,2004,Automatic,"$6,000",Gasoline,"78,000 mi"
Honda,Pilot EX-L,250 hp 3.5L V6,4 doors,2013,5-Speed Automatic,"$10,497",Gasoline,"132,039 mi"
Honda,Accord Coupe EX-L V6 with Nav,271 hp 3.5L V6,2 doors,2011,5-Speed Automatic,"$9,545",Gasoline,"34,369 mi"
Honda,Civic Coupe LX,140 hp 1.8L I4,2 doors,2010,5-Speed Automatic,"$5,495",Gasoline,"165,876 mi"
Honda,Civic LX,140 hp 1.8L I4,4 doors,2008,5-Speed Automatic Overdrive,"$5,995",Gasoline,"86,600 mi"
Honda,Pilot EX-L 4WD,250 hp 3.5L V6,4 doors,2015,5-Speed Automatic,"$14,995",Gasoline,"112,532 mi"
Honda,Odyssey EX-L FWD with RES,248 hp 3.5L V6,4 doors,2016,6-Speed Automatic,"$16,495",Gasoline,"72,708 mi"
Honda,Ridgeline RTL,250 hp 3.5L V6,4 doors,2013,5-Speed Automatic,"$9,999",Gasoline,"179,329 mi"
Honda,Accord EX-L,190 hp 2.4L I4,4 doors,2010,5-Speed Automatic,"$7,892",Gasoline,"125,549 mi"
Honda,Civic LX,158 hp 2L I4,4 doors,2017,Continuously Variable Transmission,"$14,000",Gasoline,"64,943 mi"
Honda,Odyssey LX FWD,248 hp 3.5L V6,4 doors,2012,Automatic,"$6,995",Gasoline,"149,358 mi"
Honda,HR-V EX-L with Nav,141 hp 1.8L I4,4 doors,2017,Continuously Variable Transmission,"$16,999",Gasoline,"52,291 mi"
Honda,Civic LX,143 hp 1.8L I4,4 doors,2014,Continuously Variable Transmission,"$8,495",Gasoline,"138,489 mi"
Honda,Odyssey EX-L FWD,280 hp 3.5L V6,4 doors,2019,9-Speed Automatic,"$19,897",Gasoline,"85,210 mi"
Honda,Accord LX,177 hp 2.4L I4,4 doors,2012,Automatic,"$7,848",Gasoline,"130,686 mi"
Honda,HR-V EX AWD,141 hp 1.8L I4,4 doors,2017,Continuously Variable Transmission,"$14,898",Gasoline,"103,933 mi"
Honda,Ridgeline RTL with Navi,250 hp 3.5L V6,4 doors,2011,Automatic,"$10,995",Gasoline,"156,793 mi"
Honda,Odyssey EX-L FWD,241 hp 3.5L V6,4 doors,2008,Automatic,"$7,995",Gasoline,"83,571 mi"
Honda,Civic LX,115 hp 1.7L I4,4 doors,2001,4-Speed Automatic,"$2,750",Gasoline,"158,023 mi"
Honda,Accord 1.5T LX FWD,192 hp 1.5L I4,4 doors,2018,Automatic,"$15,950",Gasoline,"65,291 mi"
Honda,Accord Coupe Touring,278 hp 3.5L V6,2 doors,2017,6-Speed Automatic,"$19,997",Gasoline,"45,367 mi"
Honda,HR-V LX FWD,141 hp 1.8L I4,4 doors,2018,Continuously Variable Transmission,"$14,552",Gasoline,"49,763 mi"
Honda,Accord 1.5T EX FWD,192 hp 1.5L I4,4 doors,2018,Continuously Variable Transmission,"$17,800",Gasoline,"53,613 mi"
Honda,Civic LX,158 hp 2L I4,4 doors,2017,Continuously Variable Transmission,"$12,999",Gasoline,"105,359 mi"
Honda,Odyssey EX-L FWD,248 hp 3.5L V6,4 doors,2012,Automatic,"$9,379",Gasoline,"140,000 mi"
Honda,Accord EX FWD,192 hp 1.5L I4,4 doors,2023,Continuously Variable Transmission,"$23,945",Gasoline,"2,320 mi"
Honda,CR-V EX FWD,185 hp 2.4L I4,4 doors,2012,Automatic,"$9,300",Gasoline,"154,875 mi"
Honda,Civic Sport Sedan FWD,158 hp 2L I4,4 doors,2020,Continuously Variable Transmission,"$15,998",Gasoline,"28,386 mi"
Honda,Accord EX,185 hp 2.4L I4,4 doors,2014,Automatic,"$11,900",Gasoline,"90,327 mi"
Honda,Civic EX w/ Navigation,140 hp 1.8L I4,4 doors,2012,5-Speed Automatic,"$6,880",Gasoline,"145,304 mi"
Honda,Accord Coupe EX,185 hp 2.4L I4,2 doors,2014,Continuously Variable Transmission,"$10,999",Gasoline,"102,700 mi"
Honda,HR-V EX-L with Navigation,141 hp 1.8L I4,4 doors,2016,Automatic,"$10,995",Gasoline,"146,000 mi"
Honda,CR-V Hybrid Sport FWD,204 hp 2L I4 Hybrid,4 doors,2023,Continuously Variable Transmission,"$29,800",Hybrid,"10,485 mi"
Honda,Pilot Touring AWD,280 hp 3.5L V6,4 doors,2021,9-Speed Automatic,"$30,000",Gasoline,"63,341 mi"
Honda,Fit LX,130 hp 1.5L I4,4 doors,2015,6-Speed Automatic,"$6,960",Gasoline,"144,993 mi"
Honda,CR-V EX-L AWD,185 hp 2.4L I4,4 doors,2015,Continuously Variable Transmission,"$17,568",Gasoline,"59,079 mi"
Honda,CR-Z Base Hatchback,130 hp 1.5L I4 Hybrid,2 doors,2015,Continuously Variable Transmission,"$10,999",Hybrid,"78,486 mi"
Honda,Pilot EX 4WD,250 hp 3.5L V6,4 doors,2012,5-Speed Automatic,"$12,999",Gasoline,"83,858 mi"
Honda,Pilot Touring,250 hp 3.5L V6,4 doors,2013,5-Speed Automatic,"$11,494",Gasoline,"142,555 mi"
Honda,Odyssey EX FWD,248 hp 3.5L V6,4 doors,2014,6-Speed Automatic,"$13,795",Gasoline,"116,869 mi"
Honda,Pilot Touring 4WD,250 hp 3.5L V6,4 doors,2014,5-Speed Automatic,"$12,480",Gasoline,"169,995 mi"
Honda,CR-V EX AWD,185 hp 2.4L I4,4 doors,2014,Automatic,"$13,999",Gasoline,"111,555 mi"
Honda,Ridgeline RTS,255 hp 3.5L V6,4 doors,2006,5-Speed Automatic,"$10,995",Gasoline,"162,431 mi"
Honda,Accord EX-L,185 hp 2.4L I4,4 doors,2013,Automatic,"$12,995",Gasoline,"122,497 mi"
Honda,Odyssey EX-L FWD with Navigation,248 hp 3.5L V6,4 doors,2015,6-Speed Automatic,"$12,500",Gasoline,"124,000 mi"
Honda,CR-V EX-L AWD,180 hp 2.4L I4,4 doors,2010,5-Speed Automatic,"$6,995",Gasoline,"158,460 mi"
Honda,Odyssey Touring FWD,248 hp 3.5L V6,4 doors,2013,6-Speed Automatic,"$11,991",Gasoline,"134,298 mi"
Honda,CR-V EX-L AWD,185 hp 2.4L I4,4 doors,2016,Continuously Variable Transmission,"$18,450",Gasoline,"55,892 mi"
Honda,CR-V EX-L AWD,185 hp 2.4L I4,4 doors,2014,5-Speed Automatic,"$12,900",Gasoline,"132,000 mi"
Honda,Odyssey EX-L FWD,248 hp 3.5L V6,4 doors,2014,6-Speed Automatic,"$15,327",Gasoline,"78,820 mi"
Honda,Odyssey EX-L FWD with Navigation,248 hp 3.5L V6,4 doors,2015,Automatic,"$15,395",Gasoline,"126,708 mi"
Honda,CR-V Hybrid EX AWD,212 hp 2L I4 Hybrid,4 doors,2020,Continuously Variable Transmission,"$25,727",Hybrid,"16,932 mi"
Honda,Civic LX,140 hp 1.8L I4,4 doors,2012,5-Speed Automatic,"$6,999",Gasoline,"126,155 mi"
Honda,Civic EX,140 hp 1.8L I4,4 doors,2008,5-Speed Automatic,"$6,750",Gasoline,"106,002 mi"
Honda,Pilot Touring AWD,280 hp 3.5L V6,4 doors,2017,9-Speed Automatic,"$19,499",Gasoline,"81,737 mi"
Honda,CR-V EX AWD,190 hp 1.5L I4,4 doors,2020,Continuously Variable Transmission,"$23,977",Gasoline,"36,117 mi"
Honda,Ridgeline RTL-T,280 hp 3.5L V6,4 doors,2017,6-Speed Automatic,"$14,700",Gasoline,"163,136 mi"
Honda,Accord LX,185 hp 2.4L I4,4 doors,2014,Continuously Variable Transmission,"$12,995",Gasoline,"95,419 mi"
Honda,Civic LX,143 hp 1.8L I4,4 doors,2015,Continuously Variable Transmission,"$10,500",Gasoline,"111,094 mi"
Honda,Pilot Touring,280 hp 3.5L V6,4 doors,2017,9-Speed Automatic,"$17,988",Gasoline,"116,058 mi"
Honda,Civic Coupe EX-L,140 hp 1.8L I4,2 doors,2013,5-Speed Automatic,"$8,995",Gasoline,"167,540 mi"
Honda,Odyssey EX-L FWD,248 hp 3.5L V6,4 doors,2011,Automatic,"$9,500",Gasoline,"162,215 mi"
Honda,HR-V EX-L AWD with Navigation,141 hp 1.8L I4,4 doors,2016,7-Speed CVT,"$12,499",Gasoline,"133,183 mi"
Honda,Pilot Touring AWD,280 hp 3.5L V6,4 doors,2017,9-Speed Automatic,"$18,444",Gasoline,"114,604 mi"
Honda,Ridgeline RTL,250 hp 3.5L V6,4 doors,2012,5-Speed Automatic,"$15,990",Gasoline,"131,693 mi"
Honda,CR-V EX AWD,185 hp 2.4L I4,4 doors,2014,Automatic,"$12,997",Gasoline,"122,080 mi"
Honda,Civic LX,140 hp 1.8L I4,4 doors,2012,5-Speed Automatic,"$7,500",Gasoline,"123,671 mi"
Honda,Accord EX V6,244 hp 3L V6,4 doors,2006,5-Speed Automatic,"$6,500",Gasoline,"166,118 mi"
Honda,Civic LX,143 hp 1.8L I4,4 doors,2015,Automatic,"$9,995",Gasoline,"114,999 mi"
Honda,Civic Hatchback Sport FWD,180 hp 1.5L I4,4 doors,2021,Continuously Variable Transmission,"$21,854",Gasoline,"57,934 mi"
Honda,Civic LX,140 hp 1.8L I4,4 doors,2012,5-Speed Automatic,"$6,990",Gasoline,"141,427 mi"
Honda,Ridgeline RTL,247 hp 3.5L V6,4 doors,2007,4-Speed Automatic,"$9,500",Gasoline,"169,480 mi"
Honda,Pilot EX-L,250 hp 3.5L V6,4 doors,2013,Automatic,"$9,997",Gasoline,"147,362 mi"
Honda,Ridgeline RTS,250 hp 3.5L V6,4 doors,2009,Automatic,"$10,491",Gasoline,"167,249 mi"
Honda,CR-V Touring AWD,185 hp 2.4L I4,4 doors,2015,Continuously Variable Transmission,"$11,450",Gasoline,"173,058 mi"
Honda,Civic EX,140 hp 1.8L I4,4 doors,2007,Automatic,"$5,999",Gasoline,"120,000 mi"
Honda,CR-V EX-L AWD,185 hp 2.4L I4,4 doors,2014,Automatic,"$14,959",Gasoline,"119,495 mi"
Honda,Civic Hatchback Sport Touring FWD,180 hp 1.5L I4,4 doors,2018,7-Speed CVT,"$14,995",Gasoline,"109,642 mi"
Honda,CR-V LX AWD,156 hp 2.4L I4,4 doors,2006,5-Speed Automatic,"$5,488",Gasoline,"178,294 mi"
Honda,Civic Sport FWD,158 hp 2L I4,4 doors,2022,Continuously Variable Transmission,"$21,498",Gasoline,"31,079 mi"
Honda,CR-V EX-L FWD,180 hp 2.4L I4,4 doors,2010,5-Speed Automatic Overdrive,"$13,500",Gasoline,"99,744 mi"
